Linha,652
Tabela,001
num,ponto,horario
170747,BAIRRO VILA VERDE,04:45
105202,TERMINAL CIC,05:07
170747,BAIRRO VILA VERDE,05:26
105202,TERMINAL CIC,05:50
170747,BAIRRO VILA VERDE,06:11
105202,TERMINAL CIC,06:35
170747,BAIRRO VILA VERDE,06:56
105202,TERMINAL CIC,07:22
170747,BAIRRO VILA VERDE,07:44
105202,TERMINAL CIC,08:08
170747,BAIRRO VILA VERDE,08:28
105202,TERMINAL CIC,08:52
170747,BAIRRO VILA VERDE,09:12
105202,TERMINAL CIC,09:36
170747,BAIRRO VILA VERDE,09:56
105202,TERMINAL CIC,10:20
170747,BAIRRO VILA VERDE,10:40
105202,TERMINAL CIC,11:04
170747,BAIRRO VILA VERDE,11:24
105202,TERMINAL CIC,11:48
170747,BAIRRO VILA VERDE,12:08
105202,TERMINAL CIC,12:32
170747,BAIRRO VILA VERDE,12:52
105202,TERMINAL CIC,13:16
170747,BAIRRO VILA VERDE,13:36
105202,TERMINAL CIC,14:00
170747,BAIRRO VILA VERDE,14:20
105202,TERMINAL CIC,14:44
170747,BAIRRO VILA VERDE,15:04
105202,TERMINAL CIC,15:28
170747,BAIRRO VILA VERDE,15:48
105202,TERMINAL CIC,16:12
170747,BAIRRO VILA VERDE,16:34
105202,TERMINAL CIC,17:03
170747,BAIRRO VILA VERDE,17:25
105202,TERMINAL CIC,17:50
170747,BAIRRO VILA VERDE,18:12
105202,TERMINAL CIC,18:38
170747,BAIRRO VILA VERDE,19:00
105202,TERMINAL CIC,19:25
