Linha,652
Tabela,005-1
num,ponto,horario
170747,BAIRRO VILA VERDE,05:53
105202,TERMINAL CIC,06:17
170747,BAIRRO VILA VERDE,06:38
105202,TERMINAL CIC,07:03
170747,BAIRRO VILA VERDE,07:24
105202,TERMINAL CIC,07:50
