Linha,652
Tabela,004-1
num,ponto,horario
170747,BAIRRO VILA VERDE,05:35
105202,TERMINAL CIC,05:59
170747,BAIRRO VILA VERDE,06:20
105202,TERMINAL CIC,06:44
170747,BAIRRO VILA VERDE,07:05
105202,TERMINAL CIC,07:32
170747,BAIRRO VILA VERDE,07:54
