Linha,652
Tabela,003-1
num,ponto,horario
170747,BAIRRO VILA VERDE,05:17
105202,TERMINAL CIC,05:41
170747,BAIRRO VILA VERDE,06:02
105202,TERMINAL CIC,06:26
170747,BAIRRO VILA VERDE,06:47
105202,TERMINAL CIC,07:12
170747,BAIRRO VILA VERDE,07:34
