Linha,653
Tabela,003
num,ponto,horario
180870,R. N. SRA. DO EQUILIBRIO,05:45
180863,MORADIAS CORBELIA,05:51
105208,TERMINAL CIC,06:15
180863,MORADIAS CORBELIA,06:36
105208,TERMINAL CIC,07:00
180863,MORADIAS CORBELIA,07:21
105208,TERMINAL CIC,07:50
180863,MORADIAS CORBELIA,08:16
105208,TERMINAL CIC,08:40
180863,MORADIAS CORBELIA,09:06
105208,TERMINAL CIC,09:30
180863,MORADIAS CORBELIA,09:56
105208,TERMINAL CIC,10:20
180863,MORADIAS CORBELIA,10:46
105208,TERMINAL CIC,11:10
180863,MORADIAS CORBELIA,11:36
105208,TERMINAL CIC,12:00
180863,MORADIAS CORBELIA,12:26
105208,TERMINAL CIC,12:51
180863,MORADIAS CORBELIA,13:17
105208,TERMINAL CIC,13:42
180863,MORADIAS CORBELIA,14:08
105208,TERMINAL CIC,14:32
180863,MORADIAS CORBELIA,14:58
105208,TERMINAL CIC,15:22
180863,MORADIAS CORBELIA,15:48
105208,TERMINAL CIC,16:12
180863,MORADIAS CORBELIA,16:38
105208,TERMINAL CIC,17:02
180863,MORADIAS CORBELIA,17:30
105208,TERMINAL CIC,17:56
180863,MORADIAS CORBELIA,18:24
105208,TERMINAL CIC,18:50
180863,MORADIAS CORBELIA,19:17
105208,TERMINAL CIC,19:41
