Linha,342
Tabela,002
num,ponto,horario
104203,TERMINAL BOA VISTA,06:35
104005,TERMINAL BAIRRO ALTO,07:10
104203,TERMINAL BOA VISTA,07:45
104005,TERMINAL BAIRRO ALTO,08:20
104203,TERMINAL BOA VISTA,08:55
104005,TERMINAL BAIRRO ALTO,09:30
104203,TERMINAL BOA VISTA,10:05
104005,TERMINAL BAIRRO ALTO,10:40
104203,TERMINAL BOA VISTA,11:15
104005,TERMINAL BAIRRO ALTO,11:50
104203,TERMINAL BOA VISTA,12:25
104005,TERMINAL BAIRRO ALTO,13:00
104203,TERMINAL BOA VISTA,13:35
104005,TERMINAL BAIRRO ALTO,14:10
104203,TERMINAL BOA VISTA,14:45
104005,TERMINAL BAIRRO ALTO,15:20
104203,TERMINAL BOA VISTA,15:55
104005,TERMINAL BAIRRO ALTO,16:30
104203,TERMINAL BOA VISTA,17:05
104005,TERMINAL BAIRRO ALTO,17:40
104203,TERMINAL BOA VISTA,18:15
104005,TERMINAL BAIRRO ALTO,18:50
104203,TERMINAL BOA VISTA,19:25
104005,TERMINAL BAIRRO ALTO,20:00
104203,TERMINAL BOA VISTA,20:35
104005,TERMINAL BAIRRO ALTO,21:10
104203,TERMINAL BOA VISTA,21:45
104005,TERMINAL BAIRRO ALTO,22:20
104203,TERMINAL BOA VISTA,22:55
104005,TERMINAL BAIRRO ALTO,23:30
104203,TERMINAL BOA VISTA,00:05
