Linha,024
Tabela,007-1
num,ponto,horario
109095,TERMINAL CAPAO RASO,06:44
109125,TERM.C.DO SIQUEIRA (RET.VAZIO),07:08
109167,TERMINAL CAMPINA DO SIQUEIRA,07:15
109095,TERMINAL CAPAO RASO,07:39
109125,TERM.C.DO SIQUEIRA (RET.VAZIO),08:02
109167,TERMINAL CAMPINA DO SIQUEIRA,08:09
