Linha,024
Tabela,005-1
num,ponto,horario
109095,TERMINAL CAPAO RASO,06:32
109125,TERM.C.DO SIQUEIRA (RET.VAZIO),06:54
109167,TERMINAL CAMPINA DO SIQUEIRA,07:01
109095,TERMINAL CAPAO RASO,07:23
109125,TERM.C.DO SIQUEIRA (RET.VAZIO),07:47
109167,TERMINAL CAMPINA DO SIQUEIRA,07:54
