Linha,518
Tabela,001
num,ponto,horario
109061,TUBO RODOFERROVIARIA,06:40
109059,TUBO PUC,06:52
109061,TUBO RODOFERROVIARIA,07:05
109059,TUBO PUC,07:20
109061,TUBO RODOFERROVIARIA,07:35
109059,TUBO PUC,07:55
109061,TUBO RODOFERROVIARIA,08:13
109059,TUBO PUC,08:30
109061,TUBO RODOFERROVIARIA,08:48
109059,TUBO PUC,09:05
109061,TUBO RODOFERROVIARIA,09:23
109059,TUBO PUC,09:40
109061,TUBO RODOFERROVIARIA,09:58
109059,TUBO PUC,10:15
109061,TUBO RODOFERROVIARIA,10:30
109059,TUBO PUC,10:47
109061,TUBO RODOFERROVIARIA,11:02
109059,TUBO PUC,11:17
109061,TUBO RODOFERROVIARIA,11:32
109059,TUBO PUC,11:47
109061,TUBO RODOFERROVIARIA,12:02
109059,TUBO PUC,12:17
109061,TUBO RODOFERROVIARIA,12:30
109059,TUBO PUC,12:44
109061,TUBO RODOFERROVIARIA,12:57
109059,TUBO PUC,13:11
109061,TUBO RODOFERROVIARIA,13:24
109059,TUBO PUC,13:38
109061,TUBO RODOFERROVIARIA,13:51
109059,TUBO PUC,14:10
109061,TUBO RODOFERROVIARIA,14:25
109059,TUBO PUC,14:45
109061,TUBO RODOFERROVIARIA,15:00
109059,TUBO PUC,15:20
109061,TUBO RODOFERROVIARIA,15:35
109059,TUBO PUC,15:55
109061,TUBO RODOFERROVIARIA,16:10
109059,TUBO PUC,16:30
109061,TUBO RODOFERROVIARIA,16:43
109059,TUBO PUC,17:00
109061,TUBO RODOFERROVIARIA,17:13
109059,TUBO PUC,17:28
109061,TUBO RODOFERROVIARIA,17:41
109059,TUBO PUC,17:56
109061,TUBO RODOFERROVIARIA,18:10
109059,TUBO PUC,18:27
109061,TUBO RODOFERROVIARIA,18:40
109059,TUBO PUC,19:00
109061,TUBO RODOFERROVIARIA,19:13
109059,TUBO PUC,19:30
109061,TUBO RODOFERROVIARIA,19:45
109059,TUBO PUC,20:05
109061,TUBO RODOFERROVIARIA,20:20
109059,TUBO PUC,20:40
109061,TUBO RODOFERROVIARIA,20:55
109059,TUBO PUC,21:15
109061,TUBO RODOFERROVIARIA,21:30
109059,TUBO PUC,21:50
109061,TUBO RODOFERROVIARIA,22:02
109059,TUBO PUC,22:15
109061,TUBO RODOFERROVIARIA,22:27
109059,TUBO PUC,22:40
109061,TUBO RODOFERROVIARIA,22:52
109059,TUBO PUC,23:05
