Linha,372
Tabela,005-1
num,ponto,horario
103203,PRACA CARLOS GOMES,06:33
104003,TERMINAL BAIRRO ALTO,07:08
103203,PRACA CARLOS GOMES,07:50
104003,TERMINAL BAIRRO ALTO,08:32
