Linha,500
Tabela,004
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:49
108065,PRACA CARLOS GOMES,07:16
104302,TERMINAL BOQUEIRAO,07:43
108065,PRACA CARLOS GOMES,08:10
104302,TERMINAL BOQUEIRAO,08:37
108065,PRACA CARLOS GOMES,09:04
104302,TERMINAL BOQUEIRAO,09:31
108065,PRACA CARLOS GOMES,09:58
104302,TERMINAL BOQUEIRAO,10:25
108065,PRACA CARLOS GOMES,10:52
104302,TERMINAL BOQUEIRAO,11:19
108065,PRACA CARLOS GOMES,11:46
104302,TERMINAL BOQUEIRAO,12:13
108065,PRACA CARLOS GOMES,12:40
104302,TERMINAL BOQUEIRAO,13:07
108065,PRACA CARLOS GOMES,13:34
104302,TERMINAL BOQUEIRAO,14:01
108065,PRACA CARLOS GOMES,14:28
104302,TERMINAL BOQUEIRAO,14:55
108065,PRACA CARLOS GOMES,15:22
104302,TERMINAL BOQUEIRAO,15:49
108065,PRACA CARLOS GOMES,16:16
104302,TERMINAL BOQUEIRAO,16:43
108065,PRACA CARLOS GOMES,17:10
104302,TERMINAL BOQUEIRAO,17:37
108065,PRACA CARLOS GOMES,18:04
104302,TERMINAL BOQUEIRAO,18:31
108065,PRACA CARLOS GOMES,18:58
104302,TERMINAL BOQUEIRAO,19:25
108065,PRACA CARLOS GOMES,19:51
