Linha,500
Tabela,008-1
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:12
108065,PRACA CARLOS GOMES,06:39
104302,TERMINAL BOQUEIRAO,07:07
108065,PRACA CARLOS GOMES,07:34
104302,TERMINAL BOQUEIRAO,08:01
108065,PRACA CARLOS GOMES,08:28
