Linha,500
Tabela,012-1
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:31
108065,PRACA CARLOS GOMES,06:58
104302,TERMINAL BOQUEIRAO,07:25
108065,PRACA CARLOS GOMES,07:52
104302,TERMINAL BOQUEIRAO,08:19
108065,PRACA CARLOS GOMES,08:46
