Linha,500
Tabela,007
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:08
108065,PRACA CARLOS GOMES,06:35
104302,TERMINAL BOQUEIRAO,07:03
108065,PRACA CARLOS GOMES,07:30
104302,TERMINAL BOQUEIRAO,07:57
108065,PRACA CARLOS GOMES,08:24
104302,TERMINAL BOQUEIRAO,08:51
108065,PRACA CARLOS GOMES,09:18
104302,TERMINAL BOQUEIRAO,09:45
108065,PRACA CARLOS GOMES,10:12
104302,TERMINAL BOQUEIRAO,10:39
108065,PRACA CARLOS GOMES,11:06
104302,TERMINAL BOQUEIRAO,11:32
108065,PRACA CARLOS GOMES,12:00
104302,TERMINAL BOQUEIRAO,12:27
108065,PRACA CARLOS GOMES,12:54
104302,TERMINAL BOQUEIRAO,13:21
108065,PRACA CARLOS GOMES,13:48
104302,TERMINAL BOQUEIRAO,14:15
108065,PRACA CARLOS GOMES,14:42
104302,TERMINAL BOQUEIRAO,15:09
108065,PRACA CARLOS GOMES,15:36
104302,TERMINAL BOQUEIRAO,16:03
108065,PRACA CARLOS GOMES,16:30
104302,TERMINAL BOQUEIRAO,16:57
108065,PRACA CARLOS GOMES,17:24
104302,TERMINAL BOQUEIRAO,17:51
108065,PRACA CARLOS GOMES,18:18
104302,TERMINAL BOQUEIRAO,18:45
108065,PRACA CARLOS GOMES,19:12
