Linha,500
Tabela,009-2
num,ponto,horario
104302,TERMINAL BOQUEIRAO,16:12
108065,PRACA CARLOS GOMES,16:39
104302,TERMINAL BOQUEIRAO,17:06
108065,PRACA CARLOS GOMES,17:33
104302,TERMINAL BOQUEIRAO,18:00
108065,PRACA CARLOS GOMES,18:27
104302,TERMINAL BOQUEIRAO,18:54
108065,PRACA CARLOS GOMES,19:21
