Linha,508
Tabela,008
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:23
109111,TERMINAL SITIO CERCADO,06:35
109104,TERMINAL BOQUEIRAO,06:48
109026,TERMINAL GUADALUPE,07:21
109677,TERMINAL PINHEIRINHO,07:54
109111,TERMINAL SITIO CERCADO,08:07
109104,TERMINAL BOQUEIRAO,08:24
109026,TERMINAL GUADALUPE,09:05
109677,TERMINAL PINHEIRINHO,09:38
109111,TERMINAL SITIO CERCADO,09:52
109104,TERMINAL BOQUEIRAO,10:06
109026,TERMINAL GUADALUPE,10:41
109677,TERMINAL PINHEIRINHO,11:16
109111,TERMINAL SITIO CERCADO,11:30
109104,TERMINAL BOQUEIRAO,11:44
109026,TERMINAL GUADALUPE,12:19
109677,TERMINAL PINHEIRINHO,12:54
109111,TERMINAL SITIO CERCADO,13:08
109104,TERMINAL BOQUEIRAO,13:22
109026,TERMINAL GUADALUPE,13:57
109677,TERMINAL PINHEIRINHO,14:28
109111,TERMINAL SITIO CERCADO,14:46
109104,TERMINAL BOQUEIRAO,15:00
109026,TERMINAL GUADALUPE,15:35
109677,TERMINAL PINHEIRINHO,16:07
109111,TERMINAL SITIO CERCADO,16:26
109104,TERMINAL BOQUEIRAO,16:40
109026,TERMINAL GUADALUPE,17:17
109677,TERMINAL PINHEIRINHO,17:58
109111,TERMINAL SITIO CERCADO,18:19
109104,TERMINAL BOQUEIRAO,18:34
109026,TERMINAL GUADALUPE,19:11
109677,TERMINAL PINHEIRINHO,19:51
