Linha,508
Tabela,006
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:10
109111,TERMINAL SITIO CERCADO,06:21
109104,TERMINAL BOQUEIRAO,06:33
109026,TERMINAL GUADALUPE,07:05
109677,TERMINAL PINHEIRINHO,07:38
109111,TERMINAL SITIO CERCADO,07:51
109104,TERMINAL BOQUEIRAO,08:08
109026,TERMINAL GUADALUPE,08:49
109677,TERMINAL PINHEIRINHO,09:22
109111,TERMINAL SITIO CERCADO,09:35
109104,TERMINAL BOQUEIRAO,09:49
109026,TERMINAL GUADALUPE,10:25
109677,TERMINAL PINHEIRINHO,11:00
109111,TERMINAL SITIO CERCADO,11:13
109104,TERMINAL BOQUEIRAO,11:27
109026,TERMINAL GUADALUPE,12:02
109677,TERMINAL PINHEIRINHO,12:37
109111,TERMINAL SITIO CERCADO,12:51
109104,TERMINAL BOQUEIRAO,13:05
109026,TERMINAL GUADALUPE,13:40
109677,TERMINAL PINHEIRINHO,14:11
109111,TERMINAL SITIO CERCADO,14:29
109104,TERMINAL BOQUEIRAO,14:43
109026,TERMINAL GUADALUPE,15:18
109677,TERMINAL PINHEIRINHO,15:50
109111,TERMINAL SITIO CERCADO,16:09
109104,TERMINAL BOQUEIRAO,16:23
109026,TERMINAL GUADALUPE,16:59
109677,TERMINAL PINHEIRINHO,17:38
109111,TERMINAL SITIO CERCADO,17:59
109104,TERMINAL BOQUEIRAO,18:14
109026,TERMINAL GUADALUPE,18:51
109677,TERMINAL PINHEIRINHO,19:34
