Linha,508
Tabela,004
num,ponto,horario
109677,TERMINAL PINHEIRINHO,05:56
109111,TERMINAL SITIO CERCADO,06:07
109104,TERMINAL BOQUEIRAO,06:19
109026,TERMINAL GUADALUPE,06:51
109677,TERMINAL PINHEIRINHO,07:22
109111,TERMINAL SITIO CERCADO,07:35
109104,TERMINAL BOQUEIRAO,07:52
109026,TERMINAL GUADALUPE,08:32
109677,TERMINAL PINHEIRINHO,09:05
109111,TERMINAL SITIO CERCADO,09:18
109104,TERMINAL BOQUEIRAO,09:32
109026,TERMINAL GUADALUPE,10:09
109677,TERMINAL PINHEIRINHO,10:44
109111,TERMINAL SITIO CERCADO,10:57
109104,TERMINAL BOQUEIRAO,11:11
109026,TERMINAL GUADALUPE,11:46
109677,TERMINAL PINHEIRINHO,12:21
109111,TERMINAL SITIO CERCADO,12:35
109104,TERMINAL BOQUEIRAO,12:49
109026,TERMINAL GUADALUPE,13:24
109677,TERMINAL PINHEIRINHO,13:56
109111,TERMINAL SITIO CERCADO,14:13
109104,TERMINAL BOQUEIRAO,14:27
109026,TERMINAL GUADALUPE,15:02
109677,TERMINAL PINHEIRINHO,15:33
109111,TERMINAL SITIO CERCADO,15:52
109104,TERMINAL BOQUEIRAO,16:06
109026,TERMINAL GUADALUPE,16:41
109677,TERMINAL PINHEIRINHO,17:19
109111,TERMINAL SITIO CERCADO,17:39
109104,TERMINAL BOQUEIRAO,17:54
109026,TERMINAL GUADALUPE,18:32
109677,TERMINAL PINHEIRINHO,19:18
109111,TERMINAL SITIO CERCADO,19:37
109104,TERMINAL BOQUEIRAO,19:52
109026,TERMINAL GUADALUPE,20:22
109677,TERMINAL PINHEIRINHO,20:52
109111,TERMINAL SITIO CERCADO,21:10
109104,TERMINAL BOQUEIRAO,21:24
109026,TERMINAL GUADALUPE,21:55
109677,TERMINAL PINHEIRINHO,22:22
109111,TERMINAL SITIO CERCADO,22:40
109104,TERMINAL BOQUEIRAO,22:54
109026,TERMINAL GUADALUPE,23:26
109677,TERMINAL PINHEIRINHO,23:56
