Linha,508
Tabela,011-2
num,ponto,horario
109026,TERMINAL GUADALUPE,16:33
109677,TERMINAL PINHEIRINHO,17:10
109111,TERMINAL SITIO CERCADO,17:30
109104,TERMINAL BOQUEIRAO,17:45
109026,TERMINAL GUADALUPE,18:23
109677,TERMINAL PINHEIRINHO,19:10
