Linha,508
Tabela,010
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:37
109111,TERMINAL SITIO CERCADO,06:49
109104,TERMINAL BOQUEIRAO,07:03
109026,TERMINAL GUADALUPE,07:39
109677,TERMINAL PINHEIRINHO,08:12
109111,TERMINAL SITIO CERCADO,08:25
109104,TERMINAL BOQUEIRAO,08:41
109026,TERMINAL GUADALUPE,09:21
109677,TERMINAL PINHEIRINHO,09:54
109111,TERMINAL SITIO CERCADO,10:08
109104,TERMINAL BOQUEIRAO,10:22
109026,TERMINAL GUADALUPE,10:57
109677,TERMINAL PINHEIRINHO,11:32
109111,TERMINAL SITIO CERCADO,11:46
109104,TERMINAL BOQUEIRAO,12:00
109026,TERMINAL GUADALUPE,12:35
109677,TERMINAL PINHEIRINHO,13:07
109111,TERMINAL SITIO CERCADO,13:24
109104,TERMINAL BOQUEIRAO,13:38
109026,TERMINAL GUADALUPE,14:13
109677,TERMINAL PINHEIRINHO,14:44
109111,TERMINAL SITIO CERCADO,15:02
109104,TERMINAL BOQUEIRAO,15:16
109026,TERMINAL GUADALUPE,15:51
109677,TERMINAL PINHEIRINHO,16:24
109111,TERMINAL SITIO CERCADO,16:43
109104,TERMINAL BOQUEIRAO,16:57
109026,TERMINAL GUADALUPE,17:34
109677,TERMINAL PINHEIRINHO,18:19
109111,TERMINAL SITIO CERCADO,18:40
109104,TERMINAL BOQUEIRAO,18:56
109026,TERMINAL GUADALUPE,19:31
109677,TERMINAL PINHEIRINHO,20:08
