Linha,238
Tabela,003
num,ponto,horario
105911,TERMINAL SANTA CANDIDA,06:30
130993,ESTACAO ATUBA,06:42
105911,TERMINAL SANTA CANDIDA,06:56
130993,ESTACAO ATUBA,07:09
105911,TERMINAL SANTA CANDIDA,07:23
130993,ESTACAO ATUBA,07:36
105911,TERMINAL SANTA CANDIDA,07:50
130993,ESTACAO ATUBA,08:03
105911,TERMINAL SANTA CANDIDA,08:17
130993,ESTACAO ATUBA,08:30
105911,TERMINAL SANTA CANDIDA,08:44
130993,ESTACAO ATUBA,08:57
105911,TERMINAL SANTA CANDIDA,09:10
130993,ESTACAO ATUBA,09:23
105911,TERMINAL SANTA CANDIDA,09:40
130993,ESTACAO ATUBA,09:53
105911,TERMINAL SANTA CANDIDA,10:10
130993,ESTACAO ATUBA,10:23
105911,TERMINAL SANTA CANDIDA,10:40
130993,ESTACAO ATUBA,10:53
105911,TERMINAL SANTA CANDIDA,11:10
130993,ESTACAO ATUBA,11:23
105911,TERMINAL SANTA CANDIDA,11:40
130993,ESTACAO ATUBA,11:53
105911,TERMINAL SANTA CANDIDA,12:10
130993,ESTACAO ATUBA,12:23
105911,TERMINAL SANTA CANDIDA,12:40
130993,ESTACAO ATUBA,12:53
105911,TERMINAL SANTA CANDIDA,13:10
130993,ESTACAO ATUBA,13:23
105911,TERMINAL SANTA CANDIDA,13:40
130993,ESTACAO ATUBA,13:53
105911,TERMINAL SANTA CANDIDA,14:10
130993,ESTACAO ATUBA,14:23
105911,TERMINAL SANTA CANDIDA,14:40
130993,ESTACAO ATUBA,14:53
105911,TERMINAL SANTA CANDIDA,15:10
130993,ESTACAO ATUBA,15:23
105911,TERMINAL SANTA CANDIDA,15:40
130993,ESTACAO ATUBA,15:53
105911,TERMINAL SANTA CANDIDA,16:10
130993,ESTACAO ATUBA,16:23
105911,TERMINAL SANTA CANDIDA,16:40
130993,ESTACAO ATUBA,16:53
105911,TERMINAL SANTA CANDIDA,17:10
130993,ESTACAO ATUBA,17:23
105911,TERMINAL SANTA CANDIDA,17:40
130993,ESTACAO ATUBA,17:55
105911,TERMINAL SANTA CANDIDA,18:13
130993,ESTACAO ATUBA,18:28
105911,TERMINAL SANTA CANDIDA,18:46
130993,ESTACAO ATUBA,19:01
105911,TERMINAL SANTA CANDIDA,19:19
130993,ESTACAO ATUBA,19:33
105911,TERMINAL SANTA CANDIDA,19:50
130993,ESTACAO ATUBA,20:02
105911,TERMINAL SANTA CANDIDA,20:20
130993,ESTACAO ATUBA,20:32
105911,TERMINAL SANTA CANDIDA,20:50
130993,ESTACAO ATUBA,21:02
105911,TERMINAL SANTA CANDIDA,21:20
130993,ESTACAO ATUBA,21:32
105911,TERMINAL SANTA CANDIDA,21:50
130993,ESTACAO ATUBA,22:02
105911,TERMINAL SANTA CANDIDA,22:20
130993,ESTACAO ATUBA,22:32
105911,TERMINAL SANTA CANDIDA,22:50
130993,ESTACAO ATUBA,23:02
105911,TERMINAL SANTA CANDIDA,23:20
130993,ESTACAO ATUBA,23:32
105911,TERMINAL SANTA CANDIDA,23:50
130993,ESTACAO ATUBA,00:02
