Linha,670
Tabela,001
num,ponto,horario
180832,BAIRRO SAO JORGE,06:00
102033,PRACA RUI BARBOSA,06:30
180832,BAIRRO SAO JORGE,07:00
102033,PRACA RUI BARBOSA,07:30
180832,BAIRRO SAO JORGE,08:00
102033,PRACA RUI BARBOSA,08:30
180832,BAIRRO SAO JORGE,09:00
102033,PRACA RUI BARBOSA,09:30
180832,BAIRRO SAO JORGE,10:00
102033,PRACA RUI BARBOSA,10:30
180832,BAIRRO SAO JORGE,11:00
102033,PRACA RUI BARBOSA,11:30
180832,BAIRRO SAO JORGE,12:00
102033,PRACA RUI BARBOSA,12:30
180832,BAIRRO SAO JORGE,13:00
102033,PRACA RUI BARBOSA,13:30
180832,BAIRRO SAO JORGE,14:00
102033,PRACA RUI BARBOSA,14:30
180832,BAIRRO SAO JORGE,15:00
102033,PRACA RUI BARBOSA,15:30
180832,BAIRRO SAO JORGE,16:00
102033,PRACA RUI BARBOSA,16:30
180832,BAIRRO SAO JORGE,17:00
102033,PRACA RUI BARBOSA,17:30
180832,BAIRRO SAO JORGE,18:00
102033,PRACA RUI BARBOSA,18:30
180832,BAIRRO SAO JORGE,19:00
102033,PRACA RUI BARBOSA,19:30
180832,BAIRRO SAO JORGE,19:58
102033,PRACA RUI BARBOSA,20:26
180832,BAIRRO SAO JORGE,20:54
102033,PRACA RUI BARBOSA,21:22
180832,BAIRRO SAO JORGE,21:50
102033,PRACA RUI BARBOSA,22:18
180832,BAIRRO SAO JORGE,22:46
102033,PRACA RUI BARBOSA,23:14
180832,BAIRRO SAO JORGE,23:42
102033,PRACA RUI BARBOSA,00:10
