Linha,471
Tabela,002
num,ponto,horario
140818,BAIRRO VILA SAO PAULO,06:10
102022,PRACA RUI BARBOSA,06:40
140818,BAIRRO VILA SAO PAULO,07:10
102022,PRACA RUI BARBOSA,08:00
140818,BAIRRO VILA SAO PAULO,08:35
102022,PRACA RUI BARBOSA,09:20
140818,BAIRRO VILA SAO PAULO,09:55
102022,PRACA RUI BARBOSA,10:35
140818,BAIRRO VILA SAO PAULO,11:10
102022,PRACA RUI BARBOSA,11:50
140818,BAIRRO VILA SAO PAULO,12:30
102022,PRACA RUI BARBOSA,13:10
140818,BAIRRO VILA SAO PAULO,13:50
102022,PRACA RUI BARBOSA,14:30
140818,BAIRRO VILA SAO PAULO,15:10
102022,PRACA RUI BARBOSA,15:50
140818,BAIRRO VILA SAO PAULO,16:30
102022,PRACA RUI BARBOSA,17:10
140818,BAIRRO VILA SAO PAULO,18:00
102022,PRACA RUI BARBOSA,18:40
140818,BAIRRO VILA SAO PAULO,19:25
102022,PRACA RUI BARBOSA,20:00
