Linha,683
Tabela,001
num,ponto,horario
160069,BAIRRO FUTURAMA (S.CER),05:53
106019,TERMINAL SITIO CERCADO,06:18
160069,BAIRRO FUTURAMA (S.CER),06:43
106019,TERMINAL SITIO CERCADO,07:08
160069,BAIRRO FUTURAMA (S.CER),07:33
106019,TERMINAL SITIO CERCADO,07:58
160069,BAIRRO FUTURAMA (S.CER),08:23
106019,TERMINAL SITIO CERCADO,08:48
160069,BAIRRO FUTURAMA (S.CER),09:13
106019,TERMINAL SITIO CERCADO,09:38
160069,BAIRRO FUTURAMA (S.CER),10:03
106019,TERMINAL SITIO CERCADO,10:28
160069,BAIRRO FUTURAMA (S.CER),10:53
106019,TERMINAL SITIO CERCADO,11:18
160069,BAIRRO FUTURAMA (S.CER),11:43
106019,TERMINAL SITIO CERCADO,12:08
160069,BAIRRO FUTURAMA (S.CER),12:33
106019,TERMINAL SITIO CERCADO,12:58
160069,BAIRRO FUTURAMA (S.CER),13:23
106019,TERMINAL SITIO CERCADO,13:48
160069,BAIRRO FUTURAMA (S.CER),14:13
106019,TERMINAL SITIO CERCADO,14:38
160069,BAIRRO FUTURAMA (S.CER),15:03
106019,TERMINAL SITIO CERCADO,15:28
160069,BAIRRO FUTURAMA (S.CER),15:53
106019,TERMINAL SITIO CERCADO,16:18
160069,BAIRRO FUTURAMA (S.CER),16:43
106019,TERMINAL SITIO CERCADO,17:08
160069,BAIRRO FUTURAMA (S.CER),17:33
106019,TERMINAL SITIO CERCADO,17:58
160069,BAIRRO FUTURAMA (S.CER),18:23
106019,TERMINAL SITIO CERCADO,18:48
160069,BAIRRO FUTURAMA (S.CER),19:13
106019,TERMINAL SITIO CERCADO,19:45
160069,BAIRRO FUTURAMA (S.CER),20:10
106019,TERMINAL SITIO CERCADO,20:40
160069,BAIRRO FUTURAMA (S.CER),21:05
106019,TERMINAL SITIO CERCADO,21:30
160069,BAIRRO FUTURAMA (S.CER),21:55
106019,TERMINAL SITIO CERCADO,22:20
160069,BAIRRO FUTURAMA (S.CER),22:45
106019,TERMINAL SITIO CERCADO,23:10
160069,BAIRRO FUTURAMA (S.CER),23:35
106019,TERMINAL SITIO CERCADO,00:00
