Linha,X35
Tabela,001-1
num,ponto,horario
105706,TERMINAL PINHEIRINHO,05:36
109058,ESTACAO TUBO PREFEITURA,06:17
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,06:25
105706,TERMINAL PINHEIRINHO,07:04
109058,ESTACAO TUBO PREFEITURA,07:48
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,07:59
105706,TERMINAL PINHEIRINHO,08:34
