Linha,X35
Tabela,002-2
num,ponto,horario
109058,ESTACAO TUBO PREFEITURA,16:23
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:31
105706,TERMINAL PINHEIRINHO,17:08
109058,ESTACAO TUBO PREFEITURA,18:04
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:12
