Linha,464
Tabela,002-2
num,ponto,horario
102241,RUA JOSE LOUREIRO,16:48
140920,BAIRRO JARDIM BOTANICO,17:08
101015,PRACA TIRADENTES,17:33
190908,BAIRRO ALCIDES MUNHOZ,17:50
102241,RUA JOSE LOUREIRO,18:12
140920,BAIRRO JARDIM BOTANICO,18:32
101015,PRACA TIRADENTES,18:57
190908,BAIRRO ALCIDES MUNHOZ,19:14
102241,RUA JOSE LOUREIRO,19:36
