Linha,464
Tabela,001
num,ponto,horario
190908,BAIRRO ALCIDES MUNHOZ,05:58
102241,RUA JOSE LOUREIRO,06:20
140920,BAIRRO JARDIM BOTANICO,06:38
101015,PRACA TIRADENTES,07:03
190908,BAIRRO ALCIDES MUNHOZ,07:19
102241,RUA JOSE LOUREIRO,07:41
140920,BAIRRO JARDIM BOTANICO,07:58
101015,PRACA TIRADENTES,08:27
190908,BAIRRO ALCIDES MUNHOZ,08:43
102241,RUA JOSE LOUREIRO,09:05
140920,BAIRRO JARDIM BOTANICO,09:25
101015,PRACA TIRADENTES,09:51
190908,BAIRRO ALCIDES MUNHOZ,10:08
102241,RUA JOSE LOUREIRO,10:30
140920,BAIRRO JARDIM BOTANICO,10:50
101015,PRACA TIRADENTES,11:15
190908,BAIRRO ALCIDES MUNHOZ,11:32
102241,RUA JOSE LOUREIRO,11:54
140920,BAIRRO JARDIM BOTANICO,12:14
101015,PRACA TIRADENTES,12:39
190908,BAIRRO ALCIDES MUNHOZ,12:56
102241,RUA JOSE LOUREIRO,13:18
140920,BAIRRO JARDIM BOTANICO,13:38
101015,PRACA TIRADENTES,14:03
190908,BAIRRO ALCIDES MUNHOZ,14:20
102241,RUA JOSE LOUREIRO,14:42
140920,BAIRRO JARDIM BOTANICO,15:02
101015,PRACA TIRADENTES,15:27
190908,BAIRRO ALCIDES MUNHOZ,15:44
102241,RUA JOSE LOUREIRO,16:06
140920,BAIRRO JARDIM BOTANICO,16:26
101015,PRACA TIRADENTES,16:51
190908,BAIRRO ALCIDES MUNHOZ,17:08
102241,RUA JOSE LOUREIRO,17:30
140920,BAIRRO JARDIM BOTANICO,17:50
101015,PRACA TIRADENTES,18:15
190908,BAIRRO ALCIDES MUNHOZ,18:32
102241,RUA JOSE LOUREIRO,18:54
140920,BAIRRO JARDIM BOTANICO,19:14
101015,PRACA TIRADENTES,19:39
190908,BAIRRO ALCIDES MUNHOZ,19:56
102241,RUA JOSE LOUREIRO,20:18
140920,BAIRRO JARDIM BOTANICO,20:38
101015,PRACA TIRADENTES,21:02
190908,BAIRRO ALCIDES MUNHOZ,21:19
102241,RUA JOSE LOUREIRO,21:41
140920,BAIRRO JARDIM BOTANICO,21:59
101015,PRACA TIRADENTES,22:22
190908,BAIRRO ALCIDES MUNHOZ,22:39
102241,RUA JOSE LOUREIRO,23:01
140920,BAIRRO JARDIM BOTANICO,23:19
101015,PRACA TIRADENTES,23:42
