Linha,532
Tabela,002-2
num,ponto,horario
104311,TERMINAL BOQUEIRAO,16:51
160152,BAIRRO JD. PARANAENSE,17:10
104311,TERMINAL BOQUEIRAO,17:26
160152,BAIRRO JD. PARANAENSE,17:45
104311,TERMINAL BOQUEIRAO,18:01
160152,BAIRRO JD. PARANAENSE,18:20
104311,TERMINAL BOQUEIRAO,18:36
160152,BAIRRO JD. PARANAENSE,18:55
104311,TERMINAL BOQUEIRAO,19:11
160152,BAIRRO JD. PARANAENSE,19:30
104311,TERMINAL BOQUEIRAO,19:46
