Linha,022
Tabela,006
num,ponto,horario
109119,TERMINAL CAPAO DA IMBUIA,06:06
109108,TERMINAL HAUER,06:21
109095,TERMINAL CAPAO RASO,06:38
109091,TERMINAL PORTAO,06:43
109125,TERMINAL CAMPINA DO SIQUEIRA,07:03
109086,TERMINAL CABRAL,07:25
109119,TERMINAL CAPAO DA IMBUIA,07:50
109108,TERMINAL HAUER,08:03
109095,TERMINAL CAPAO RASO,08:20
109091,TERMINAL PORTAO,08:25
109125,TERMINAL CAMPINA DO SIQUEIRA,08:45
109086,TERMINAL CABRAL,09:07
109119,TERMINAL CAPAO DA IMBUIA,09:32
109108,TERMINAL HAUER,09:45
109095,TERMINAL CAPAO RASO,10:02
109091,TERMINAL PORTAO,10:07
109125,TERMINAL CAMPINA DO SIQUEIRA,10:27
109086,TERMINAL CABRAL,10:49
109119,TERMINAL CAPAO DA IMBUIA,11:14
109108,TERMINAL HAUER,11:27
109095,TERMINAL CAPAO RASO,11:44
109091,TERMINAL PORTAO,11:49
109125,TERMINAL CAMPINA DO SIQUEIRA,12:09
109086,TERMINAL CABRAL,12:31
109119,TERMINAL CAPAO DA IMBUIA,12:56
109108,TERMINAL HAUER,13:09
109095,TERMINAL CAPAO RASO,13:26
109091,TERMINAL PORTAO,13:31
109125,TERMINAL CAMPINA DO SIQUEIRA,13:51
109086,TERMINAL CABRAL,14:13
109119,TERMINAL CAPAO DA IMBUIA,14:38
109108,TERMINAL HAUER,14:51
109095,TERMINAL CAPAO RASO,15:08
109091,TERMINAL PORTAO,15:13
109125,TERMINAL CAMPINA DO SIQUEIRA,15:33
109086,TERMINAL CABRAL,15:55
109119,TERMINAL CAPAO DA IMBUIA,16:20
109108,TERMINAL HAUER,16:33
109095,TERMINAL CAPAO RASO,16:50
109091,TERMINAL PORTAO,16:55
109125,TERMINAL CAMPINA DO SIQUEIRA,17:15
109086,TERMINAL CABRAL,17:37
109119,TERMINAL CAPAO DA IMBUIA,18:02
109108,TERMINAL HAUER,18:15
109095,TERMINAL CAPAO RASO,18:32
109091,TERMINAL PORTAO,18:37
109125,TERMINAL CAMPINA DO SIQUEIRA,18:57
109086,TERMINAL CABRAL,19:19
109119,TERMINAL CAPAO DA IMBUIA,19:44
109108,TERMINAL HAUER,19:57
109095,TERMINAL CAPAO RASO,20:14
109091,TERMINAL PORTAO,20:19
109125,TERMINAL CAMPINA DO SIQUEIRA,20:39
109086,TERMINAL CABRAL,21:01
109119,TERMINAL CAPAO DA IMBUIA,21:26
109108,TERMINAL HAUER,21:39
109095,TERMINAL CAPAO RASO,21:56
109091,TERMINAL PORTAO,22:01
109125,TERMINAL CAMPINA DO SIQUEIRA,22:21
109086,TERMINAL CABRAL,22:43
109119,TERMINAL CAPAO DA IMBUIA,23:06
109108,TERMINAL HAUER,23:20
109095,TERMINAL CAPAO RASO,23:35
109091,TERMINAL PORTAO,23:40
109125,TERMINAL CAMPINA DO SIQUEIRA,23:55
