Linha,022
Tabela,003
num,ponto,horario
109125,TERMINAL CAMPINA DO SIQUEIRA,06:12
109086,TERMINAL CABRAL,06:34
109119,TERMINAL CAPAO DA IMBUIA,06:59
109108,TERMINAL HAUER,07:12
109095,TERMINAL CAPAO RASO,07:29
109091,TERMINAL PORTAO,07:34
109125,TERMINAL CAMPINA DO SIQUEIRA,07:54
109086,TERMINAL CABRAL,08:16
109119,TERMINAL CAPAO DA IMBUIA,08:41
109108,TERMINAL HAUER,08:54
109095,TERMINAL CAPAO RASO,09:11
109091,TERMINAL PORTAO,09:16
109125,TERMINAL CAMPINA DO SIQUEIRA,09:36
109086,TERMINAL CABRAL,09:58
109119,TERMINAL CAPAO DA IMBUIA,10:23
109108,TERMINAL HAUER,10:36
109095,TERMINAL CAPAO RASO,10:53
109091,TERMINAL PORTAO,10:58
109125,TERMINAL CAMPINA DO SIQUEIRA,11:18
109086,TERMINAL CABRAL,11:40
109119,TERMINAL CAPAO DA IMBUIA,12:05
109108,TERMINAL HAUER,12:18
109095,TERMINAL CAPAO RASO,12:35
109091,TERMINAL PORTAO,12:40
109125,TERMINAL CAMPINA DO SIQUEIRA,13:00
109086,TERMINAL CABRAL,13:22
109119,TERMINAL CAPAO DA IMBUIA,13:47
109108,TERMINAL HAUER,14:00
109095,TERMINAL CAPAO RASO,14:17
109091,TERMINAL PORTAO,14:22
109125,TERMINAL CAMPINA DO SIQUEIRA,14:42
109086,TERMINAL CABRAL,15:04
109119,TERMINAL CAPAO DA IMBUIA,15:29
109108,TERMINAL HAUER,15:42
109095,TERMINAL CAPAO RASO,15:59
109091,TERMINAL PORTAO,16:04
109125,TERMINAL CAMPINA DO SIQUEIRA,16:24
109086,TERMINAL CABRAL,16:46
109119,TERMINAL CAPAO DA IMBUIA,17:11
109108,TERMINAL HAUER,17:24
109095,TERMINAL CAPAO RASO,17:41
109091,TERMINAL PORTAO,17:46
109125,TERMINAL CAMPINA DO SIQUEIRA,18:06
109086,TERMINAL CABRAL,18:28
109119,TERMINAL CAPAO DA IMBUIA,18:53
109108,TERMINAL HAUER,19:06
109095,TERMINAL CAPAO RASO,19:23
109091,TERMINAL PORTAO,19:28
109125,TERMINAL CAMPINA DO SIQUEIRA,19:48
109086,TERMINAL CABRAL,20:10
109119,TERMINAL CAPAO DA IMBUIA,20:35
109108,TERMINAL HAUER,20:48
109095,TERMINAL CAPAO RASO,21:05
109091,TERMINAL PORTAO,21:10
109125,TERMINAL CAMPINA DO SIQUEIRA,21:30
109086,TERMINAL CABRAL,21:52
109119,TERMINAL CAPAO DA IMBUIA,22:17
109108,TERMINAL HAUER,22:30
109095,TERMINAL CAPAO RASO,22:47
109091,TERMINAL PORTAO,22:52
109125,TERMINAL CAMPINA DO SIQUEIRA,23:10
109086,TERMINAL CABRAL,23:30
