Linha,022
Tabela,004
num,ponto,horario
109095,TERMINAL CAPAO RASO,06:04
109091,TERMINAL PORTAO,06:09
109125,TERMINAL CAMPINA DO SIQUEIRA,06:29
109086,TERMINAL CABRAL,06:51
109119,TERMINAL CAPAO DA IMBUIA,07:16
109108,TERMINAL HAUER,07:29
109095,TERMINAL CAPAO RASO,07:46
109091,TERMINAL PORTAO,07:51
109125,TERMINAL CAMPINA DO SIQUEIRA,08:11
109086,TERMINAL CABRAL,08:33
109119,TERMINAL CAPAO DA IMBUIA,08:58
109108,TERMINAL HAUER,09:11
109095,TERMINAL CAPAO RASO,09:28
109091,TERMINAL PORTAO,09:33
109125,TERMINAL CAMPINA DO SIQUEIRA,09:53
109086,TERMINAL CABRAL,10:15
109119,TERMINAL CAPAO DA IMBUIA,10:40
109108,TERMINAL HAUER,10:53
109095,TERMINAL CAPAO RASO,11:10
109091,TERMINAL PORTAO,11:15
109125,TERMINAL CAMPINA DO SIQUEIRA,11:35
109086,TERMINAL CABRAL,11:57
109119,TERMINAL CAPAO DA IMBUIA,12:22
109108,TERMINAL HAUER,12:35
109095,TERMINAL CAPAO RASO,12:52
109091,TERMINAL PORTAO,12:57
109125,TERMINAL CAMPINA DO SIQUEIRA,13:17
109086,TERMINAL CABRAL,13:39
109119,TERMINAL CAPAO DA IMBUIA,14:04
109108,TERMINAL HAUER,14:17
109095,TERMINAL CAPAO RASO,14:34
109091,TERMINAL PORTAO,14:39
109125,TERMINAL CAMPINA DO SIQUEIRA,14:59
109086,TERMINAL CABRAL,15:21
109119,TERMINAL CAPAO DA IMBUIA,15:46
109108,TERMINAL HAUER,15:59
109095,TERMINAL CAPAO RASO,16:16
109091,TERMINAL PORTAO,16:21
109125,TERMINAL CAMPINA DO SIQUEIRA,16:41
109086,TERMINAL CABRAL,17:03
109119,TERMINAL CAPAO DA IMBUIA,17:28
109108,TERMINAL HAUER,17:41
109095,TERMINAL CAPAO RASO,17:58
109091,TERMINAL PORTAO,18:03
109125,TERMINAL CAMPINA DO SIQUEIRA,18:23
109086,TERMINAL CABRAL,18:45
109119,TERMINAL CAPAO DA IMBUIA,19:10
109108,TERMINAL HAUER,19:23
109095,TERMINAL CAPAO RASO,19:40
109091,TERMINAL PORTAO,19:45
109125,TERMINAL CAMPINA DO SIQUEIRA,20:05
109086,TERMINAL CABRAL,20:27
109119,TERMINAL CAPAO DA IMBUIA,20:52
109108,TERMINAL HAUER,21:05
109095,TERMINAL CAPAO RASO,21:22
109091,TERMINAL PORTAO,21:27
109125,TERMINAL CAMPINA DO SIQUEIRA,21:47
109086,TERMINAL CABRAL,22:09
109119,TERMINAL CAPAO DA IMBUIA,22:34
109108,TERMINAL HAUER,22:47
109095,TERMINAL CAPAO RASO,23:04
109091,TERMINAL PORTAO,23:09
109125,TERMINAL CAMPINA DO SIQUEIRA,23:25
109086,TERMINAL CABRAL,23:45
