Linha,022
Tabela,005
num,ponto,horario
109108,TERMINAL HAUER,06:04
109095,TERMINAL CAPAO RASO,06:21
109091,TERMINAL PORTAO,06:26
109125,TERMINAL CAMPINA DO SIQUEIRA,06:46
109086,TERMINAL CABRAL,07:08
109119,TERMINAL CAPAO DA IMBUIA,07:33
109108,TERMINAL HAUER,07:46
109095,TERMINAL CAPAO RASO,08:03
109091,TERMINAL PORTAO,08:08
109125,TERMINAL CAMPINA DO SIQUEIRA,08:28
109086,TERMINAL CABRAL,08:50
109119,TERMINAL CAPAO DA IMBUIA,09:15
109108,TERMINAL HAUER,09:28
109095,TERMINAL CAPAO RASO,09:45
109091,TERMINAL PORTAO,09:50
109125,TERMINAL CAMPINA DO SIQUEIRA,10:10
109086,TERMINAL CABRAL,10:32
109119,TERMINAL CAPAO DA IMBUIA,10:57
109108,TERMINAL HAUER,11:10
109095,TERMINAL CAPAO RASO,11:27
109091,TERMINAL PORTAO,11:32
109125,TERMINAL CAMPINA DO SIQUEIRA,11:52
109086,TERMINAL CABRAL,12:14
109119,TERMINAL CAPAO DA IMBUIA,12:39
109108,TERMINAL HAUER,12:52
109095,TERMINAL CAPAO RASO,13:09
109091,TERMINAL PORTAO,13:14
109125,TERMINAL CAMPINA DO SIQUEIRA,13:34
109086,TERMINAL CABRAL,13:56
109119,TERMINAL CAPAO DA IMBUIA,14:21
109108,TERMINAL HAUER,14:34
109095,TERMINAL CAPAO RASO,14:51
109091,TERMINAL PORTAO,14:56
109125,TERMINAL CAMPINA DO SIQUEIRA,15:16
109086,TERMINAL CABRAL,15:38
109119,TERMINAL CAPAO DA IMBUIA,16:03
109108,TERMINAL HAUER,16:16
109095,TERMINAL CAPAO RASO,16:33
109091,TERMINAL PORTAO,16:38
109125,TERMINAL CAMPINA DO SIQUEIRA,16:58
109086,TERMINAL CABRAL,17:20
109119,TERMINAL CAPAO DA IMBUIA,17:45
109108,TERMINAL HAUER,17:58
109095,TERMINAL CAPAO RASO,18:15
109091,TERMINAL PORTAO,18:20
109125,TERMINAL CAMPINA DO SIQUEIRA,18:40
109086,TERMINAL CABRAL,19:02
109119,TERMINAL CAPAO DA IMBUIA,19:27
109108,TERMINAL HAUER,19:40
109095,TERMINAL CAPAO RASO,19:57
109091,TERMINAL PORTAO,20:02
109125,TERMINAL CAMPINA DO SIQUEIRA,20:22
109086,TERMINAL CABRAL,20:44
109119,TERMINAL CAPAO DA IMBUIA,21:09
109108,TERMINAL HAUER,21:22
109095,TERMINAL CAPAO RASO,21:39
109091,TERMINAL PORTAO,21:44
109125,TERMINAL CAMPINA DO SIQUEIRA,22:04
109086,TERMINAL CABRAL,22:26
109119,TERMINAL CAPAO DA IMBUIA,22:50
109108,TERMINAL HAUER,23:04
109095,TERMINAL CAPAO RASO,23:20
109091,TERMINAL PORTAO,23:25
109125,TERMINAL CAMPINA DO SIQUEIRA,23:40
