Linha,831
Tabela,002-2
num,ponto,horario
105308,TERMINAL FAZENDINHA,16:39
104810,TERMINAL CAPAO RASO,17:00
105308,TERMINAL FAZENDINHA,17:42
104810,TERMINAL CAPAO RASO,18:05
105308,TERMINAL FAZENDINHA,18:40
104810,TERMINAL CAPAO RASO,19:00
105308,TERMINAL FAZENDINHA,19:36
104810,TERMINAL CAPAO RASO,19:51
