Linha,831
Tabela,001-1
num,ponto,horario
104810,TERMINAL CAPAO RASO,06:00
105308,TERMINAL FAZENDINHA,06:31
104810,TERMINAL CAPAO RASO,06:49
105308,TERMINAL FAZENDINHA,07:22
104810,TERMINAL CAPAO RASO,07:42
105308,TERMINAL FAZENDINHA,08:12
104810,TERMINAL CAPAO RASO,08:39
