Linha,464
Tabela,001
num,ponto,horario
140920,BAIRRO JARDIM BOTANICO,06:00
101015,PRACA TIRADENTES,06:20
190908,BAIRRO ALCIDES MUNHOZ,06:40
102241,RUA JOSE LOUREIRO,07:00
140920,BAIRRO JARDIM BOTANICO,07:20
101015,PRACA TIRADENTES,07:40
190908,BAIRRO ALCIDES MUNHOZ,08:00
102241,RUA JOSE LOUREIRO,08:20
140920,BAIRRO JARDIM BOTANICO,08:40
101015,PRACA TIRADENTES,09:00
190908,BAIRRO ALCIDES MUNHOZ,09:20
102241,RUA JOSE LOUREIRO,09:40
140920,BAIRRO JARDIM BOTANICO,10:00
101015,PRACA TIRADENTES,10:20
190908,BAIRRO ALCIDES MUNHOZ,10:40
102241,RUA JOSE LOUREIRO,11:00
140920,BAIRRO JARDIM BOTANICO,11:20
101015,PRACA TIRADENTES,11:40
190908,BAIRRO ALCIDES MUNHOZ,12:00
102241,RUA JOSE LOUREIRO,12:20
140920,BAIRRO JARDIM BOTANICO,12:40
101015,PRACA TIRADENTES,13:00
190908,BAIRRO ALCIDES MUNHOZ,13:20
102241,RUA JOSE LOUREIRO,13:40
140920,BAIRRO JARDIM BOTANICO,14:00
101015,PRACA TIRADENTES,14:20
190908,BAIRRO ALCIDES MUNHOZ,14:40
102241,RUA JOSE LOUREIRO,15:00
140920,BAIRRO JARDIM BOTANICO,15:20
101015,PRACA TIRADENTES,15:40
190908,BAIRRO ALCIDES MUNHOZ,16:00
102241,RUA JOSE LOUREIRO,16:20
140920,BAIRRO JARDIM BOTANICO,16:40
101015,PRACA TIRADENTES,17:00
190908,BAIRRO ALCIDES MUNHOZ,17:20
102241,RUA JOSE LOUREIRO,17:40
140920,BAIRRO JARDIM BOTANICO,18:00
101015,PRACA TIRADENTES,18:20
190908,BAIRRO ALCIDES MUNHOZ,18:40
102241,RUA JOSE LOUREIRO,19:00
140920,BAIRRO JARDIM BOTANICO,19:20
101015,PRACA TIRADENTES,19:40
190908,BAIRRO ALCIDES MUNHOZ,20:00
102241,RUA JOSE LOUREIRO,20:20
140920,BAIRRO JARDIM BOTANICO,20:40
101015,PRACA TIRADENTES,21:00
190908,BAIRRO ALCIDES MUNHOZ,21:20
102241,RUA JOSE LOUREIRO,21:40
140920,BAIRRO JARDIM BOTANICO,22:00
101015,PRACA TIRADENTES,22:20
190908,BAIRRO ALCIDES MUNHOZ,22:40
102241,RUA JOSE LOUREIRO,23:00
