Linha,603
Tabela,001
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:30
108216,PRACA RUI BARBOSA,06:05
105701,TERMINAL PINHEIRINHO,06:38
108216,PRACA RUI BARBOSA,07:13
105701,TERMINAL PINHEIRINHO,07:46
108216,PRACA RUI BARBOSA,08:22
105701,TERMINAL PINHEIRINHO,08:58
108216,PRACA RUI BARBOSA,09:34
105701,TERMINAL PINHEIRINHO,10:10
108216,PRACA RUI BARBOSA,10:46
105701,TERMINAL PINHEIRINHO,11:22
108216,PRACA RUI BARBOSA,11:58
105701,TERMINAL PINHEIRINHO,12:34
108216,PRACA RUI BARBOSA,13:10
105701,TERMINAL PINHEIRINHO,13:46
108216,PRACA RUI BARBOSA,14:22
105701,TERMINAL PINHEIRINHO,14:58
108216,PRACA RUI BARBOSA,15:34
105701,TERMINAL PINHEIRINHO,16:10
108216,PRACA RUI BARBOSA,16:46
105701,TERMINAL PINHEIRINHO,17:22
108216,PRACA RUI BARBOSA,17:58
105701,TERMINAL PINHEIRINHO,18:34
108216,PRACA RUI BARBOSA,19:10
105701,TERMINAL PINHEIRINHO,19:46
108216,PRACA RUI BARBOSA,20:22
105701,TERMINAL PINHEIRINHO,20:58
108216,PRACA RUI BARBOSA,21:34
105701,TERMINAL PINHEIRINHO,22:10
108216,PRACA RUI BARBOSA,22:45
105701,TERMINAL PINHEIRINHO,23:19
108216,PRACA RUI BARBOSA,23:53
