Linha,827
Tabela,001
num,ponto,horario
190384,BAIRRO RIVIERA,04:45
104606,TERMINAL CAMPO COMPRIDO,05:09
190384,BAIRRO RIVIERA,05:34
104606,TERMINAL CAMPO COMPRIDO,05:58
190384,BAIRRO RIVIERA,06:20
104606,TERMINAL CAMPO COMPRIDO,06:44
190384,BAIRRO RIVIERA,07:10
104606,TERMINAL CAMPO COMPRIDO,07:40
190384,BAIRRO RIVIERA,08:10
104606,TERMINAL CAMPO COMPRIDO,08:35
190384,BAIRRO RIVIERA,09:00
104606,TERMINAL CAMPO COMPRIDO,09:25
190384,BAIRRO RIVIERA,09:50
104606,TERMINAL CAMPO COMPRIDO,10:15
190384,BAIRRO RIVIERA,10:40
104606,TERMINAL CAMPO COMPRIDO,11:05
190384,BAIRRO RIVIERA,11:30
104606,TERMINAL CAMPO COMPRIDO,11:55
190384,BAIRRO RIVIERA,12:20
104606,TERMINAL CAMPO COMPRIDO,12:45
190384,BAIRRO RIVIERA,13:10
104606,TERMINAL CAMPO COMPRIDO,13:35
190384,BAIRRO RIVIERA,14:00
104606,TERMINAL CAMPO COMPRIDO,14:28
190384,BAIRRO RIVIERA,14:50
104606,TERMINAL CAMPO COMPRIDO,15:18
190384,BAIRRO RIVIERA,15:40
104606,TERMINAL CAMPO COMPRIDO,16:10
190384,BAIRRO RIVIERA,16:35
104606,TERMINAL CAMPO COMPRIDO,17:05
190384,BAIRRO RIVIERA,17:30
104606,TERMINAL CAMPO COMPRIDO,18:00
190384,BAIRRO RIVIERA,18:25
104606,TERMINAL CAMPO COMPRIDO,18:55
190384,BAIRRO RIVIERA,19:20
104606,TERMINAL CAMPO COMPRIDO,19:45
190384,BAIRRO RIVIERA,20:05
104606,TERMINAL CAMPO COMPRIDO,20:30
190384,BAIRRO RIVIERA,20:50
104606,TERMINAL CAMPO COMPRIDO,21:12
190384,BAIRRO RIVIERA,21:32
104606,TERMINAL CAMPO COMPRIDO,21:54
190384,BAIRRO RIVIERA,22:14
104606,TERMINAL CAMPO COMPRIDO,22:36
190384,BAIRRO RIVIERA,22:56
104606,TERMINAL CAMPO COMPRIDO,23:18
190384,BAIRRO RIVIERA,23:38
104606,TERMINAL CAMPO COMPRIDO,00:00
190384,BAIRRO RIVIERA,00:20
104606,TERMINAL CAMPO COMPRIDO,00:40
