Linha,822
Tabela,001
num,ponto,horario
191013,BAIRRO GABINETO,05:35
104607,TERMINAL CAMPO COMPRIDO,05:50
191013,BAIRRO GABINETO,06:05
104607,TERMINAL CAMPO COMPRIDO,06:20
191013,BAIRRO GABINETO,06:35
104607,TERMINAL CAMPO COMPRIDO,06:50
191013,BAIRRO GABINETO,07:05
104607,TERMINAL CAMPO COMPRIDO,07:20
191013,BAIRRO GABINETO,07:35
104607,TERMINAL CAMPO COMPRIDO,07:50
191013,BAIRRO GABINETO,08:05
104607,TERMINAL CAMPO COMPRIDO,08:20
191013,BAIRRO GABINETO,08:35
104607,TERMINAL CAMPO COMPRIDO,08:50
191013,BAIRRO GABINETO,09:05
104607,TERMINAL CAMPO COMPRIDO,09:20
191013,BAIRRO GABINETO,09:35
104607,TERMINAL CAMPO COMPRIDO,09:50
191013,BAIRRO GABINETO,10:05
104607,TERMINAL CAMPO COMPRIDO,10:20
191013,BAIRRO GABINETO,10:35
104607,TERMINAL CAMPO COMPRIDO,10:50
191013,BAIRRO GABINETO,11:05
104607,TERMINAL CAMPO COMPRIDO,11:20
191013,BAIRRO GABINETO,11:35
104607,TERMINAL CAMPO COMPRIDO,11:51
191013,BAIRRO GABINETO,12:06
104607,TERMINAL CAMPO COMPRIDO,12:22
191013,BAIRRO GABINETO,12:38
104607,TERMINAL CAMPO COMPRIDO,12:54
191013,BAIRRO GABINETO,13:09
104607,TERMINAL CAMPO COMPRIDO,13:25
191013,BAIRRO GABINETO,13:40
104607,TERMINAL CAMPO COMPRIDO,13:55
191013,BAIRRO GABINETO,14:10
104607,TERMINAL CAMPO COMPRIDO,14:25
191013,BAIRRO GABINETO,14:40
104607,TERMINAL CAMPO COMPRIDO,14:55
191013,BAIRRO GABINETO,15:10
104607,TERMINAL CAMPO COMPRIDO,15:25
191013,BAIRRO GABINETO,15:40
104607,TERMINAL CAMPO COMPRIDO,15:55
191013,BAIRRO GABINETO,16:10
104607,TERMINAL CAMPO COMPRIDO,16:25
191013,BAIRRO GABINETO,16:40
104607,TERMINAL CAMPO COMPRIDO,16:55
191013,BAIRRO GABINETO,17:10
104607,TERMINAL CAMPO COMPRIDO,17:25
191013,BAIRRO GABINETO,17:40
104607,TERMINAL CAMPO COMPRIDO,17:55
191013,BAIRRO GABINETO,18:10
104607,TERMINAL CAMPO COMPRIDO,18:25
191013,BAIRRO GABINETO,18:40
104607,TERMINAL CAMPO COMPRIDO,18:55
191013,BAIRRO GABINETO,19:10
104607,TERMINAL CAMPO COMPRIDO,19:25
191013,BAIRRO GABINETO,19:40
104607,TERMINAL CAMPO COMPRIDO,19:55
191013,BAIRRO GABINETO,20:10
104607,TERMINAL CAMPO COMPRIDO,20:25
191013,BAIRRO GABINETO,20:40
104607,TERMINAL CAMPO COMPRIDO,20:55
191013,BAIRRO GABINETO,21:10
104607,TERMINAL CAMPO COMPRIDO,21:25
191013,BAIRRO GABINETO,21:40
104607,TERMINAL CAMPO COMPRIDO,21:55
191013,BAIRRO GABINETO,22:10
104607,TERMINAL CAMPO COMPRIDO,22:25
191013,BAIRRO GABINETO,22:40
104607,TERMINAL CAMPO COMPRIDO,22:54
191013,BAIRRO GABINETO,23:08
104607,TERMINAL CAMPO COMPRIDO,23:22
191013,BAIRRO GABINETO,23:36
104607,TERMINAL CAMPO COMPRIDO,23:50
191013,BAIRRO GABINETO,00:04
104607,TERMINAL CAMPO COMPRIDO,00:18
