Linha,211
Tabela,001
num,ponto,horario
130088,BAIRRO COLINA VERDE,05:56
104407,TERMINAL CABRAL,06:18
130088,BAIRRO COLINA VERDE,06:40
104407,TERMINAL CABRAL,07:02
130088,BAIRRO COLINA VERDE,07:24
104407,TERMINAL CABRAL,07:46
130088,BAIRRO COLINA VERDE,08:08
104407,TERMINAL CABRAL,08:30
130088,BAIRRO COLINA VERDE,08:52
104407,TERMINAL CABRAL,09:15
130088,BAIRRO COLINA VERDE,09:40
104407,TERMINAL CABRAL,10:05
130088,BAIRRO COLINA VERDE,10:30
104407,TERMINAL CABRAL,10:55
130088,BAIRRO COLINA VERDE,11:20
104407,TERMINAL CABRAL,11:45
130088,BAIRRO COLINA VERDE,12:10
104407,TERMINAL CABRAL,12:35
130088,BAIRRO COLINA VERDE,13:00
104407,TERMINAL CABRAL,13:20
130088,BAIRRO COLINA VERDE,13:40
104407,TERMINAL CABRAL,14:00
130088,BAIRRO COLINA VERDE,14:20
104407,TERMINAL CABRAL,14:40
130088,BAIRRO COLINA VERDE,15:00
104407,TERMINAL CABRAL,15:20
130088,BAIRRO COLINA VERDE,15:40
104407,TERMINAL CABRAL,16:00
130088,BAIRRO COLINA VERDE,16:20
104407,TERMINAL CABRAL,16:40
130088,BAIRRO COLINA VERDE,17:00
104407,TERMINAL CABRAL,17:20
130088,BAIRRO COLINA VERDE,17:40
104407,TERMINAL CABRAL,18:00
130088,BAIRRO COLINA VERDE,18:20
104407,TERMINAL CABRAL,18:40
130088,BAIRRO COLINA VERDE,19:00
104407,TERMINAL CABRAL,19:20
130088,BAIRRO COLINA VERDE,19:40
104407,TERMINAL CABRAL,20:00
130088,BAIRRO COLINA VERDE,20:20
104407,TERMINAL CABRAL,20:40
130088,BAIRRO COLINA VERDE,21:00
104407,TERMINAL CABRAL,21:20
130088,BAIRRO COLINA VERDE,21:40
104407,TERMINAL CABRAL,22:00
130088,BAIRRO COLINA VERDE,22:20
104407,TERMINAL CABRAL,22:40
130088,BAIRRO COLINA VERDE,23:00
104407,TERMINAL CABRAL,23:20
130088,BAIRRO COLINA VERDE,23:40
104407,TERMINAL CABRAL,00:00
