Linha,X51
Tabela,002
num,ponto,horario
104306,TERMINAL BOQUEIRAO,18:15
104306,TERMINAL BOQUEIRAO,19:00
104306,TERMINAL BOQUEIRAO,19:45
104306,TERMINAL BOQUEIRAO,20:30
