Linha,700
Tabela,002
num,ponto,horario
109085,TERMINAL CABRAL,06:00
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,06:15
105706,TERMINAL PINHEIRINHO,06:45
109017,E.T. CIRCULO MILITAR / CABRAL,07:15
109085,TERMINAL CABRAL,07:30
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,07:45
105706,TERMINAL PINHEIRINHO,08:15
109017,E.T. CIRCULO MILITAR / CABRAL,08:45
109085,TERMINAL CABRAL,09:00
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,09:15
105706,TERMINAL PINHEIRINHO,09:45
109017,E.T. CIRCULO MILITAR / CABRAL,10:15
109085,TERMINAL CABRAL,10:30
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,10:45
105706,TERMINAL PINHEIRINHO,11:15
109017,E.T. CIRCULO MILITAR / CABRAL,11:45
109085,TERMINAL CABRAL,12:00
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,12:15
105706,TERMINAL PINHEIRINHO,12:45
109017,E.T. CIRCULO MILITAR / CABRAL,13:15
109085,TERMINAL CABRAL,13:31
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,13:47
105706,TERMINAL PINHEIRINHO,14:20
109017,E.T. CIRCULO MILITAR / CABRAL,14:53
109085,TERMINAL CABRAL,15:09
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,15:23
105706,TERMINAL PINHEIRINHO,15:53
109017,E.T. CIRCULO MILITAR / CABRAL,16:22
109085,TERMINAL CABRAL,16:37
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,16:52
105706,TERMINAL PINHEIRINHO,17:22
109017,E.T. CIRCULO MILITAR / CABRAL,17:53
109085,TERMINAL CABRAL,18:08
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,18:23
105706,TERMINAL PINHEIRINHO,18:55
109017,E.T. CIRCULO MILITAR / CABRAL,19:27
109085,TERMINAL CABRAL,19:42
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,19:57
105706,TERMINAL PINHEIRINHO,20:27
109017,E.T. CIRCULO MILITAR / CABRAL,20:57
109085,TERMINAL CABRAL,21:12
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,21:27
105706,TERMINAL PINHEIRINHO,21:57
109017,E.T. CIRCULO MILITAR / CABRAL,22:27
109085,TERMINAL CABRAL,22:43
109019,E.T.CIRC.MILITAR SENT.PINHEIR.,22:59
105706,TERMINAL PINHEIRINHO,23:30
109017,E.T. CIRCULO MILITAR / CABRAL,00:00
