Linha,639
Tabela,001-1
num,ponto,horario
160070,BAIRRO FUTURAMA,05:08
105715,TERMINAL PINHEIRINHO,05:38
160070,BAIRRO FUTURAMA,06:05
105715,TERMINAL PINHEIRINHO,06:43
160070,BAIRRO FUTURAMA,07:10
105715,TERMINAL PINHEIRINHO,07:48
160070,BAIRRO FUTURAMA,08:15
