Linha,503
Tabela,004
num,ponto,horario
104303,TERMINAL BOQUEIRAO,05:48
108065,PRACA CARLOS GOMES,06:20
104303,TERMINAL BOQUEIRAO,06:53
108065,PRACA CARLOS GOMES,07:25
104303,TERMINAL BOQUEIRAO,07:59
108065,PRACA CARLOS GOMES,08:32
104303,TERMINAL BOQUEIRAO,09:06
108065,PRACA CARLOS GOMES,09:38
104303,TERMINAL BOQUEIRAO,10:12
108065,PRACA CARLOS GOMES,10:44
104303,TERMINAL BOQUEIRAO,11:19
108065,PRACA CARLOS GOMES,11:51
104303,TERMINAL BOQUEIRAO,12:26
108065,PRACA CARLOS GOMES,12:58
104303,TERMINAL BOQUEIRAO,13:33
108065,PRACA CARLOS GOMES,14:06
104303,TERMINAL BOQUEIRAO,14:40
108065,PRACA CARLOS GOMES,15:12
104303,TERMINAL BOQUEIRAO,15:46
108065,PRACA CARLOS GOMES,16:18
104303,TERMINAL BOQUEIRAO,16:52
108065,PRACA CARLOS GOMES,17:24
104303,TERMINAL BOQUEIRAO,17:59
108065,PRACA CARLOS GOMES,18:31
104303,TERMINAL BOQUEIRAO,19:06
108065,PRACA CARLOS GOMES,19:38
