Linha,545
Tabela,003
num,ponto,horario
105307,TERMINAL FAZENDINHA,05:15
106108,T.S.CERCADO SENT.BOQUEIRAO,05:50
104319,TERMINAL BOQUEIRAO,06:00
106114,T.S.CERCADO SENT.FAZENDINHA,06:10
105307,TERMINAL FAZENDINHA,06:43
106108,T.S.CERCADO SENT.BOQUEIRAO,07:23
104319,TERMINAL BOQUEIRAO,07:37
106114,T.S.CERCADO SENT.FAZENDINHA,07:51
105307,TERMINAL FAZENDINHA,08:31
106108,T.S.CERCADO SENT.BOQUEIRAO,09:13
104319,TERMINAL BOQUEIRAO,09:27
106114,T.S.CERCADO SENT.FAZENDINHA,09:41
105307,TERMINAL FAZENDINHA,10:21
106108,T.S.CERCADO SENT.BOQUEIRAO,11:03
104319,TERMINAL BOQUEIRAO,11:17
106114,T.S.CERCADO SENT.FAZENDINHA,11:31
105307,TERMINAL FAZENDINHA,12:11
106108,T.S.CERCADO SENT.BOQUEIRAO,12:53
104319,TERMINAL BOQUEIRAO,13:07
106114,T.S.CERCADO SENT.FAZENDINHA,13:21
105307,TERMINAL FAZENDINHA,14:01
106108,T.S.CERCADO SENT.BOQUEIRAO,14:43
104319,TERMINAL BOQUEIRAO,14:57
106114,T.S.CERCADO SENT.FAZENDINHA,15:11
105307,TERMINAL FAZENDINHA,15:51
106108,T.S.CERCADO SENT.BOQUEIRAO,16:33
104319,TERMINAL BOQUEIRAO,16:47
106114,T.S.CERCADO SENT.FAZENDINHA,17:01
105307,TERMINAL FAZENDINHA,17:41
106108,T.S.CERCADO SENT.BOQUEIRAO,18:23
104319,TERMINAL BOQUEIRAO,18:37
106114,T.S.CERCADO SENT.FAZENDINHA,18:51
105307,TERMINAL FAZENDINHA,19:31
106108,T.S.CERCADO SENT.BOQUEIRAO,20:13
104319,TERMINAL BOQUEIRAO,20:27
106114,T.S.CERCADO SENT.FAZENDINHA,20:41
105307,TERMINAL FAZENDINHA,21:21
106108,T.S.CERCADO SENT.BOQUEIRAO,22:03
104319,TERMINAL BOQUEIRAO,22:17
106114,T.S.CERCADO SENT.FAZENDINHA,22:31
105307,TERMINAL FAZENDINHA,23:08
106108,T.S.CERCADO SENT.BOQUEIRAO,23:43
104319,TERMINAL BOQUEIRAO,23:55
106114,T.S.CERCADO SENT.FAZENDINHA,00:09
