Linha,674
Tabela,001
num,ponto,horario
170987,BAIRRO NSA.SRA.DA LUZ,05:30
102030,PRACA RUI BARBOSA,06:02
170987,BAIRRO NSA.SRA.DA LUZ,06:32
102030,PRACA RUI BARBOSA,07:08
170987,BAIRRO NSA.SRA.DA LUZ,07:40
102030,PRACA RUI BARBOSA,08:17
170987,BAIRRO NSA.SRA.DA LUZ,08:49
102030,PRACA RUI BARBOSA,09:27
170987,BAIRRO NSA.SRA.DA LUZ,09:59
102030,PRACA RUI BARBOSA,10:39
170987,BAIRRO NSA.SRA.DA LUZ,11:11
102030,PRACA RUI BARBOSA,11:51
170987,BAIRRO NSA.SRA.DA LUZ,12:25
102030,PRACA RUI BARBOSA,13:05
170987,BAIRRO NSA.SRA.DA LUZ,13:39
102030,PRACA RUI BARBOSA,14:15
170987,BAIRRO NSA.SRA.DA LUZ,14:49
102030,PRACA RUI BARBOSA,15:25
170987,BAIRRO NSA.SRA.DA LUZ,15:59
102030,PRACA RUI BARBOSA,16:35
170987,BAIRRO NSA.SRA.DA LUZ,17:06
102030,PRACA RUI BARBOSA,17:41
170987,BAIRRO NSA.SRA.DA LUZ,18:13
102030,PRACA RUI BARBOSA,18:48
170987,BAIRRO NSA.SRA.DA LUZ,19:22
102030,PRACA RUI BARBOSA,19:56
170987,BAIRRO NSA.SRA.DA LUZ,20:30
102030,PRACA RUI BARBOSA,21:04
170987,BAIRRO NSA.SRA.DA LUZ,21:38
102030,PRACA RUI BARBOSA,22:12
170987,BAIRRO NSA.SRA.DA LUZ,22:46
102030,PRACA RUI BARBOSA,23:20
170987,BAIRRO NSA.SRA.DA LUZ,23:54
102030,PRACA RUI BARBOSA,00:25
