Linha,307
Tabela,005
num,ponto,horario
109121,TERMINAL SANTA FELICIDADE,06:09
109053,TUBO TIRADENTES,06:29
109120,TERMINAL BAIRRO ALTO,06:56
109055,TUBO NESTOR DE CASTRO,07:29
109121,TERMINAL SANTA FELICIDADE,07:52
109053,TUBO TIRADENTES,08:19
109120,TERMINAL BAIRRO ALTO,08:50
109055,TUBO NESTOR DE CASTRO,09:18
109121,TERMINAL SANTA FELICIDADE,09:40
109053,TUBO TIRADENTES,10:02
109120,TERMINAL BAIRRO ALTO,10:34
109055,TUBO NESTOR DE CASTRO,11:04
109121,TERMINAL SANTA FELICIDADE,11:26
109053,TUBO TIRADENTES,11:50
109120,TERMINAL BAIRRO ALTO,12:22
109055,TUBO NESTOR DE CASTRO,12:54
109121,TERMINAL SANTA FELICIDADE,13:16
109053,TUBO TIRADENTES,13:43
109120,TERMINAL BAIRRO ALTO,14:14
109055,TUBO NESTOR DE CASTRO,14:46
109121,TERMINAL SANTA FELICIDADE,15:08
109053,TUBO TIRADENTES,15:32
109120,TERMINAL BAIRRO ALTO,16:04
109055,TUBO NESTOR DE CASTRO,16:37
109121,TERMINAL SANTA FELICIDADE,16:59
109053,TUBO TIRADENTES,17:27
109120,TERMINAL BAIRRO ALTO,18:12
109055,TUBO NESTOR DE CASTRO,18:54
109121,TERMINAL SANTA FELICIDADE,19:19
109053,TUBO TIRADENTES,19:41
109120,TERMINAL BAIRRO ALTO,20:11
109055,TUBO NESTOR DE CASTRO,20:38
109121,TERMINAL SANTA FELICIDADE,20:59
109053,TUBO TIRADENTES,21:19
109120,TERMINAL BAIRRO ALTO,21:48
109055,TUBO NESTOR DE CASTRO,22:16
109121,TERMINAL SANTA FELICIDADE,22:36
109053,TUBO TIRADENTES,22:56
109120,TERMINAL BAIRRO ALTO,23:24
109055,TUBO NESTOR DE CASTRO,23:48
