Linha,650
Tabela,001
num,ponto,horario
171065,TERMINAL TATUQUARA,04:45
105739,TERMINAL PINHEIRINHO,05:21
171065,TERMINAL TATUQUARA,05:51
105739,TERMINAL PINHEIRINHO,06:27
171065,TERMINAL TATUQUARA,06:57
105739,TERMINAL PINHEIRINHO,07:33
171065,TERMINAL TATUQUARA,08:03
105739,TERMINAL PINHEIRINHO,08:39
171065,TERMINAL TATUQUARA,09:09
105739,TERMINAL PINHEIRINHO,09:45
171065,TERMINAL TATUQUARA,10:15
105739,TERMINAL PINHEIRINHO,10:51
171065,TERMINAL TATUQUARA,11:24
105739,TERMINAL PINHEIRINHO,12:00
171065,TERMINAL TATUQUARA,12:33
105739,TERMINAL PINHEIRINHO,13:09
171065,TERMINAL TATUQUARA,13:42
105739,TERMINAL PINHEIRINHO,14:18
171065,TERMINAL TATUQUARA,14:51
105739,TERMINAL PINHEIRINHO,15:27
171065,TERMINAL TATUQUARA,16:01
105739,TERMINAL PINHEIRINHO,16:37
171065,TERMINAL TATUQUARA,17:13
105739,TERMINAL PINHEIRINHO,17:49
171065,TERMINAL TATUQUARA,18:25
105739,TERMINAL PINHEIRINHO,19:01
171065,TERMINAL TATUQUARA,19:45
105739,TERMINAL PINHEIRINHO,20:21
171065,TERMINAL TATUQUARA,20:53
105739,TERMINAL PINHEIRINHO,21:25
171065,TERMINAL TATUQUARA,21:57
105739,TERMINAL PINHEIRINHO,22:28
171065,TERMINAL TATUQUARA,22:59
105739,TERMINAL PINHEIRINHO,23:30
171065,TERMINAL TATUQUARA,00:00
105739,TERMINAL PINHEIRINHO,00:30
