Linha,523
Tabela,001
num,ponto,horario
140342,BAIRRO IGUAPE - I,06:00
104906,TERMINAL CARMO,06:12
140342,BAIRRO IGUAPE - I,06:24
104906,TERMINAL CARMO,06:36
140342,BAIRRO IGUAPE - I,06:48
104906,TERMINAL CARMO,07:00
140342,BAIRRO IGUAPE - I,07:12
104906,TERMINAL CARMO,07:24
140342,BAIRRO IGUAPE - I,07:36
104906,TERMINAL CARMO,07:48
140342,BAIRRO IGUAPE - I,08:00
104906,TERMINAL CARMO,08:12
140342,BAIRRO IGUAPE - I,08:24
104906,TERMINAL CARMO,08:36
140342,BAIRRO IGUAPE - I,08:48
104906,TERMINAL CARMO,09:00
140342,BAIRRO IGUAPE - I,09:12
104906,TERMINAL CARMO,09:24
140342,BAIRRO IGUAPE - I,09:36
104906,TERMINAL CARMO,09:48
140342,BAIRRO IGUAPE - I,10:00
104906,TERMINAL CARMO,10:12
140342,BAIRRO IGUAPE - I,10:24
104906,TERMINAL CARMO,10:36
140342,BAIRRO IGUAPE - I,10:48
104906,TERMINAL CARMO,11:00
140342,BAIRRO IGUAPE - I,11:12
104906,TERMINAL CARMO,11:24
140342,BAIRRO IGUAPE - I,11:36
104906,TERMINAL CARMO,11:48
140342,BAIRRO IGUAPE - I,12:00
104906,TERMINAL CARMO,12:12
140342,BAIRRO IGUAPE - I,12:24
104906,TERMINAL CARMO,12:36
140342,BAIRRO IGUAPE - I,12:48
104906,TERMINAL CARMO,13:00
140342,BAIRRO IGUAPE - I,13:12
104906,TERMINAL CARMO,13:24
140342,BAIRRO IGUAPE - I,13:36
104906,TERMINAL CARMO,13:48
140342,BAIRRO IGUAPE - I,14:00
104906,TERMINAL CARMO,14:12
140342,BAIRRO IGUAPE - I,14:24
104906,TERMINAL CARMO,14:36
140342,BAIRRO IGUAPE - I,14:48
104906,TERMINAL CARMO,15:00
140342,BAIRRO IGUAPE - I,15:12
104906,TERMINAL CARMO,15:24
140342,BAIRRO IGUAPE - I,15:36
104906,TERMINAL CARMO,15:48
140342,BAIRRO IGUAPE - I,16:00
104906,TERMINAL CARMO,16:12
140342,BAIRRO IGUAPE - I,16:24
104906,TERMINAL CARMO,16:36
140342,BAIRRO IGUAPE - I,16:48
104906,TERMINAL CARMO,17:00
140342,BAIRRO IGUAPE - I,17:12
104906,TERMINAL CARMO,17:24
140342,BAIRRO IGUAPE - I,17:36
104906,TERMINAL CARMO,17:48
140342,BAIRRO IGUAPE - I,18:00
104906,TERMINAL CARMO,18:12
140342,BAIRRO IGUAPE - I,18:24
104906,TERMINAL CARMO,18:36
140342,BAIRRO IGUAPE - I,18:48
104906,TERMINAL CARMO,19:00
140342,BAIRRO IGUAPE - I,19:12
104906,TERMINAL CARMO,19:24
140342,BAIRRO IGUAPE - I,19:36
104906,TERMINAL CARMO,19:48
140342,BAIRRO IGUAPE - I,20:00
104906,TERMINAL CARMO,20:12
140342,BAIRRO IGUAPE - I,20:24
104906,TERMINAL CARMO,20:36
140342,BAIRRO IGUAPE - I,20:48
104906,TERMINAL CARMO,21:00
140342,BAIRRO IGUAPE - I,21:12
104906,TERMINAL CARMO,21:24
140342,BAIRRO IGUAPE - I,21:36
104906,TERMINAL CARMO,21:48
140342,BAIRRO IGUAPE - I,22:00
104906,TERMINAL CARMO,22:12
140342,BAIRRO IGUAPE - I,22:24
104906,TERMINAL CARMO,22:36
140342,BAIRRO IGUAPE - I,22:48
104906,TERMINAL CARMO,23:00
140342,BAIRRO IGUAPE - I,23:12
104906,TERMINAL CARMO,23:24
140342,BAIRRO IGUAPE - I,23:36
104906,TERMINAL CARMO,23:48
140342,BAIRRO IGUAPE - I,00:00
104906,TERMINAL CARMO,00:12
