Linha,623
Tabela,002
num,ponto,horario
170209,BAIRRO PARQUE INDUSTRIAL,06:02
104818,TERMINAL CAPAO RASO,06:24
170209,BAIRRO PARQUE INDUSTRIAL,06:46
104818,TERMINAL CAPAO RASO,07:08
170209,BAIRRO PARQUE INDUSTRIAL,07:30
104818,TERMINAL CAPAO RASO,07:52
170209,BAIRRO PARQUE INDUSTRIAL,08:14
104818,TERMINAL CAPAO RASO,08:36
170209,BAIRRO PARQUE INDUSTRIAL,08:58
104818,TERMINAL CAPAO RASO,09:20
170209,BAIRRO PARQUE INDUSTRIAL,09:42
104818,TERMINAL CAPAO RASO,10:04
170209,BAIRRO PARQUE INDUSTRIAL,10:26
104818,TERMINAL CAPAO RASO,10:48
170209,BAIRRO PARQUE INDUSTRIAL,11:10
104818,TERMINAL CAPAO RASO,11:32
170209,BAIRRO PARQUE INDUSTRIAL,11:54
104818,TERMINAL CAPAO RASO,12:16
170209,BAIRRO PARQUE INDUSTRIAL,12:38
104818,TERMINAL CAPAO RASO,13:00
170209,BAIRRO PARQUE INDUSTRIAL,13:22
104818,TERMINAL CAPAO RASO,13:44
170209,BAIRRO PARQUE INDUSTRIAL,14:06
104818,TERMINAL CAPAO RASO,14:28
170209,BAIRRO PARQUE INDUSTRIAL,14:50
104818,TERMINAL CAPAO RASO,15:12
170209,BAIRRO PARQUE INDUSTRIAL,15:34
104818,TERMINAL CAPAO RASO,15:56
170209,BAIRRO PARQUE INDUSTRIAL,16:18
104818,TERMINAL CAPAO RASO,16:40
170209,BAIRRO PARQUE INDUSTRIAL,17:02
104818,TERMINAL CAPAO RASO,17:24
170209,BAIRRO PARQUE INDUSTRIAL,17:46
104818,TERMINAL CAPAO RASO,18:08
170209,BAIRRO PARQUE INDUSTRIAL,18:30
104818,TERMINAL CAPAO RASO,18:52
170209,BAIRRO PARQUE INDUSTRIAL,19:14
104818,TERMINAL CAPAO RASO,19:36
170209,BAIRRO PARQUE INDUSTRIAL,20:02
104818,TERMINAL CAPAO RASO,20:20
170209,BAIRRO PARQUE INDUSTRIAL,20:38
104818,TERMINAL CAPAO RASO,20:56
170209,BAIRRO PARQUE INDUSTRIAL,21:14
104818,TERMINAL CAPAO RASO,21:32
170209,BAIRRO PARQUE INDUSTRIAL,21:50
104818,TERMINAL CAPAO RASO,22:08
170209,BAIRRO PARQUE INDUSTRIAL,22:26
104818,TERMINAL CAPAO RASO,22:44
170209,BAIRRO PARQUE INDUSTRIAL,23:03
104818,TERMINAL CAPAO RASO,23:22
170209,BAIRRO PARQUE INDUSTRIAL,23:40
104818,TERMINAL CAPAO RASO,00:00
