Linha,160
Tabela,001
num,ponto,horario
190896,BAIRRO MERCES,05:20
103510,RUA JOSE LOUREIRO,05:37
150907,BAIRRO GUANABARA,05:52
103507,AV.MAL.FLORIANO PEIXOTO,06:10
190896,BAIRRO MERCES,06:30
103510,RUA JOSE LOUREIRO,06:52
150907,BAIRRO GUANABARA,07:15
103507,AV.MAL.FLORIANO PEIXOTO,07:40
190896,BAIRRO MERCES,08:06
103510,RUA JOSE LOUREIRO,08:28
150907,BAIRRO GUANABARA,08:51
103507,AV.MAL.FLORIANO PEIXOTO,09:14
190896,BAIRRO MERCES,09:40
103510,RUA JOSE LOUREIRO,10:02
150907,BAIRRO GUANABARA,10:22
103507,AV.MAL.FLORIANO PEIXOTO,10:44
190896,BAIRRO MERCES,11:10
103510,RUA JOSE LOUREIRO,11:32
150907,BAIRRO GUANABARA,11:52
103507,AV.MAL.FLORIANO PEIXOTO,12:14
190896,BAIRRO MERCES,12:40
103510,RUA JOSE LOUREIRO,13:02
150907,BAIRRO GUANABARA,13:22
103507,AV.MAL.FLORIANO PEIXOTO,13:44
190896,BAIRRO MERCES,14:10
103510,RUA JOSE LOUREIRO,14:32
150907,BAIRRO GUANABARA,14:52
103507,AV.MAL.FLORIANO PEIXOTO,15:14
190896,BAIRRO MERCES,15:40
103510,RUA JOSE LOUREIRO,16:02
150907,BAIRRO GUANABARA,16:25
103507,AV.MAL.FLORIANO PEIXOTO,16:50
190896,BAIRRO MERCES,17:28
103510,RUA JOSE LOUREIRO,18:00
150907,BAIRRO GUANABARA,18:25
103507,AV.MAL.FLORIANO PEIXOTO,18:49
190896,BAIRRO MERCES,19:27
103510,RUA JOSE LOUREIRO,19:50
150907,BAIRRO GUANABARA,20:12
103507,AV.MAL.FLORIANO PEIXOTO,20:30
190896,BAIRRO MERCES,20:54
103510,RUA JOSE LOUREIRO,21:16
150907,BAIRRO GUANABARA,21:36
103507,AV.MAL.FLORIANO PEIXOTO,21:54
190896,BAIRRO MERCES,22:18
103510,RUA JOSE LOUREIRO,22:40
150907,BAIRRO GUANABARA,23:00
103507,AV.MAL.FLORIANO PEIXOTO,23:18
