Linha,216
Tabela,013-2
num,ponto,horario
105806,TERMINAL PORTAO,16:11
104404,TERMINAL CABRAL,17:05
105806,TERMINAL PORTAO,18:10
104404,TERMINAL CABRAL,19:10
