Linha,216
Tabela,007-1
num,ponto,horario
104404,TERMINAL CABRAL,06:05
105806,TERMINAL PORTAO,06:43
104404,TERMINAL CABRAL,07:27
105806,TERMINAL PORTAO,08:23
