Linha,216
Tabela,010
num,ponto,horario
104404,TERMINAL CABRAL,06:32
105806,TERMINAL PORTAO,07:18
104404,TERMINAL CABRAL,08:12
105806,TERMINAL PORTAO,09:14
104404,TERMINAL CABRAL,09:59
105806,TERMINAL PORTAO,10:42
104404,TERMINAL CABRAL,11:23
105806,TERMINAL PORTAO,12:07
104404,TERMINAL CABRAL,12:50
105806,TERMINAL PORTAO,13:36
104404,TERMINAL CABRAL,14:19
105806,TERMINAL PORTAO,15:06
104404,TERMINAL CABRAL,15:50
105806,TERMINAL PORTAO,16:37
104404,TERMINAL CABRAL,17:33
105806,TERMINAL PORTAO,18:44
