Linha,216
Tabela,004-2
num,ponto,horario
104404,TERMINAL CABRAL,16:21
105806,TERMINAL PORTAO,17:18
104404,TERMINAL CABRAL,18:20
105806,TERMINAL PORTAO,19:25
