Linha,216
Tabela,004-1
num,ponto,horario
104404,TERMINAL CABRAL,05:05
105806,TERMINAL PORTAO,05:35
104404,TERMINAL CABRAL,06:11
105806,TERMINAL PORTAO,06:50
104404,TERMINAL CABRAL,07:34
105806,TERMINAL PORTAO,08:30
