Linha,216
Tabela,002-1
num,ponto,horario
104404,TERMINAL CABRAL,06:22
105806,TERMINAL PORTAO,07:05
104404,TERMINAL CABRAL,07:51
105806,TERMINAL PORTAO,08:47
