Linha,870
Tabela,001
num,ponto,horario
190264,BAIRRO SAO BRAZ,05:30
101001,PRACA TIRADENTES,06:05
190264,BAIRRO SAO BRAZ,06:38
101001,PRACA TIRADENTES,07:14
190264,BAIRRO SAO BRAZ,07:48
101001,PRACA TIRADENTES,08:32
190264,BAIRRO SAO BRAZ,09:05
101001,PRACA TIRADENTES,09:43
190264,BAIRRO SAO BRAZ,10:17
101001,PRACA TIRADENTES,10:54
190264,BAIRRO SAO BRAZ,11:29
101001,PRACA TIRADENTES,12:06
190264,BAIRRO SAO BRAZ,12:41
101001,PRACA TIRADENTES,13:18
190264,BAIRRO SAO BRAZ,13:53
101001,PRACA TIRADENTES,14:30
190264,BAIRRO SAO BRAZ,15:05
101001,PRACA TIRADENTES,15:42
190264,BAIRRO SAO BRAZ,16:30
101001,PRACA TIRADENTES,17:14
190264,BAIRRO SAO BRAZ,18:10
101001,PRACA TIRADENTES,18:50
190264,BAIRRO SAO BRAZ,19:36
101001,PRACA TIRADENTES,20:06
190264,BAIRRO SAO BRAZ,20:34
101001,PRACA TIRADENTES,21:02
190264,BAIRRO SAO BRAZ,21:30
101001,PRACA TIRADENTES,21:58
190264,BAIRRO SAO BRAZ,22:26
101001,PRACA TIRADENTES,22:54
190264,BAIRRO SAO BRAZ,23:22
101001,PRACA TIRADENTES,23:50
