Linha,311
Tabela,001
num,ponto,horario
130205,BAIRRO ARAGUAIA,05:30
104704,TERMINAL CAPAO DA IMBUIA,05:45
130205,BAIRRO ARAGUAIA,06:00
104704,TERMINAL CAPAO DA IMBUIA,06:15
130205,BAIRRO ARAGUAIA,06:30
104704,TERMINAL CAPAO DA IMBUIA,06:45
130205,BAIRRO ARAGUAIA,07:00
104704,TERMINAL CAPAO DA IMBUIA,07:15
130205,BAIRRO ARAGUAIA,07:30
104704,TERMINAL CAPAO DA IMBUIA,07:45
130205,BAIRRO ARAGUAIA,08:00
104704,TERMINAL CAPAO DA IMBUIA,08:15
130205,BAIRRO ARAGUAIA,08:30
104704,TERMINAL CAPAO DA IMBUIA,08:45
130205,BAIRRO ARAGUAIA,09:00
104704,TERMINAL CAPAO DA IMBUIA,09:15
130205,BAIRRO ARAGUAIA,09:30
104704,TERMINAL CAPAO DA IMBUIA,09:45
130205,BAIRRO ARAGUAIA,10:00
104704,TERMINAL CAPAO DA IMBUIA,10:15
130205,BAIRRO ARAGUAIA,10:30
104704,TERMINAL CAPAO DA IMBUIA,10:45
130205,BAIRRO ARAGUAIA,11:00
104704,TERMINAL CAPAO DA IMBUIA,11:15
130205,BAIRRO ARAGUAIA,11:30
104704,TERMINAL CAPAO DA IMBUIA,11:45
130205,BAIRRO ARAGUAIA,12:00
104704,TERMINAL CAPAO DA IMBUIA,12:15
130205,BAIRRO ARAGUAIA,12:30
104704,TERMINAL CAPAO DA IMBUIA,12:45
130205,BAIRRO ARAGUAIA,13:00
104704,TERMINAL CAPAO DA IMBUIA,13:15
130205,BAIRRO ARAGUAIA,13:30
104704,TERMINAL CAPAO DA IMBUIA,13:45
130205,BAIRRO ARAGUAIA,14:00
104704,TERMINAL CAPAO DA IMBUIA,14:15
130205,BAIRRO ARAGUAIA,14:30
104704,TERMINAL CAPAO DA IMBUIA,14:45
130205,BAIRRO ARAGUAIA,15:00
104704,TERMINAL CAPAO DA IMBUIA,15:15
130205,BAIRRO ARAGUAIA,15:30
104704,TERMINAL CAPAO DA IMBUIA,15:45
130205,BAIRRO ARAGUAIA,16:00
104704,TERMINAL CAPAO DA IMBUIA,16:15
130205,BAIRRO ARAGUAIA,16:30
104704,TERMINAL CAPAO DA IMBUIA,16:45
130205,BAIRRO ARAGUAIA,17:00
104704,TERMINAL CAPAO DA IMBUIA,17:15
130205,BAIRRO ARAGUAIA,17:30
104704,TERMINAL CAPAO DA IMBUIA,17:45
130205,BAIRRO ARAGUAIA,18:00
104704,TERMINAL CAPAO DA IMBUIA,18:15
130205,BAIRRO ARAGUAIA,18:30
104704,TERMINAL CAPAO DA IMBUIA,18:45
130205,BAIRRO ARAGUAIA,19:00
104704,TERMINAL CAPAO DA IMBUIA,19:15
130205,BAIRRO ARAGUAIA,19:30
104704,TERMINAL CAPAO DA IMBUIA,19:45
130205,BAIRRO ARAGUAIA,20:00
104704,TERMINAL CAPAO DA IMBUIA,20:15
130205,BAIRRO ARAGUAIA,20:30
104704,TERMINAL CAPAO DA IMBUIA,20:45
130205,BAIRRO ARAGUAIA,21:00
104704,TERMINAL CAPAO DA IMBUIA,21:15
130205,BAIRRO ARAGUAIA,21:30
104704,TERMINAL CAPAO DA IMBUIA,21:45
130205,BAIRRO ARAGUAIA,22:00
104704,TERMINAL CAPAO DA IMBUIA,22:15
130205,BAIRRO ARAGUAIA,22:30
104704,TERMINAL CAPAO DA IMBUIA,22:45
130205,BAIRRO ARAGUAIA,23:00
104704,TERMINAL CAPAO DA IMBUIA,23:15
130205,BAIRRO ARAGUAIA,23:30
104704,TERMINAL CAPAO DA IMBUIA,23:45
130205,BAIRRO ARAGUAIA,00:00
104704,TERMINAL CAPAO DA IMBUIA,00:15
