Linha,206
Tabela,006
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),06:01
441009,ESTACAO SAO JOSE DOS PINHAIS,06:06
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:44
109078,TERMINAL BARREIRINHA,07:10
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:36
441009,ESTACAO SAO JOSE DOS PINHAIS,08:20
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:58
109078,TERMINAL BARREIRINHA,09:24
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,09:50
441009,ESTACAO SAO JOSE DOS PINHAIS,10:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:08
109078,TERMINAL BARREIRINHA,11:34
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,12:00
441009,ESTACAO SAO JOSE DOS PINHAIS,12:40
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:18
109078,TERMINAL BARREIRINHA,13:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,14:10
441009,ESTACAO SAO JOSE DOS PINHAIS,14:50
109031,TUBO GUADALUPE/SENT.SECRETARIA,15:28
109078,TERMINAL BARREIRINHA,15:54
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,16:23
441009,ESTACAO SAO JOSE DOS PINHAIS,17:06
109031,TUBO GUADALUPE/SENT.SECRETARIA,17:47
109078,TERMINAL BARREIRINHA,18:20
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,18:53
