Linha,206
Tabela,009-1
num,ponto,horario
109078,TERMINAL BARREIRINHA,06:20
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,06:46
441009,ESTACAO SAO JOSE DOS PINHAIS,07:26
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:04
