Linha,206
Tabela,002
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),05:40
441009,ESTACAO SAO JOSE DOS PINHAIS,05:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:15
109078,TERMINAL BARREIRINHA,06:40
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:06
441009,ESTACAO SAO JOSE DOS PINHAIS,07:46
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:24
109078,TERMINAL BARREIRINHA,08:50
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,09:16
441009,ESTACAO SAO JOSE DOS PINHAIS,10:01
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:39
109078,TERMINAL BARREIRINHA,11:05
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,11:31
441009,ESTACAO SAO JOSE DOS PINHAIS,12:11
109031,TUBO GUADALUPE/SENT.SECRETARIA,12:49
109078,TERMINAL BARREIRINHA,13:15
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,13:41
441009,ESTACAO SAO JOSE DOS PINHAIS,14:21
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:59
109078,TERMINAL BARREIRINHA,15:25
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,15:51
441009,ESTACAO SAO JOSE DOS PINHAIS,16:34
109031,TUBO GUADALUPE/SENT.SECRETARIA,17:15
109078,TERMINAL BARREIRINHA,17:48
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,18:21
441009,ESTACAO SAO JOSE DOS PINHAIS,19:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,19:36
109078,TERMINAL BARREIRINHA,19:59
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,20:22
441009,ESTACAO SAO JOSE DOS PINHAIS,20:55
109031,TUBO GUADALUPE/SENT.SECRETARIA,21:26
109078,TERMINAL BARREIRINHA,21:49
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,22:12
441009,ESTACAO SAO JOSE DOS PINHAIS,22:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,23:15
109078,TERMINAL BARREIRINHA,23:35
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,23:55
