Linha,206
Tabela,011
num,ponto,horario
109078,TERMINAL BARREIRINHA,05:30
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,05:50
441009,ESTACAO SAO JOSE DOS PINHAIS,06:26
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:04
109078,TERMINAL BARREIRINHA,07:30
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:55
441009,ESTACAO SAO JOSE DOS PINHAIS,08:34
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:12
109078,TERMINAL BARREIRINHA,09:38
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,10:04
441009,ESTACAO SAO JOSE DOS PINHAIS,10:44
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:22
109078,TERMINAL BARREIRINHA,11:48
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,12:14
441009,ESTACAO SAO JOSE DOS PINHAIS,12:54
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:32
109078,TERMINAL BARREIRINHA,13:58
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,14:24
441009,ESTACAO SAO JOSE DOS PINHAIS,15:03
109031,TUBO GUADALUPE/SENT.SECRETARIA,15:41
109078,TERMINAL BARREIRINHA,16:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,16:30
441009,ESTACAO SAO JOSE DOS PINHAIS,17:17
109031,TUBO GUADALUPE/SENT.SECRETARIA,17:58
109078,TERMINAL BARREIRINHA,18:31
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,19:04
441009,ESTACAO SAO JOSE DOS PINHAIS,19:43
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:14
