Linha,206
Tabela,013
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),06:31
441009,ESTACAO SAO JOSE DOS PINHAIS,06:36
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:14
109078,TERMINAL BARREIRINHA,07:40
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,08:06
441009,ESTACAO SAO JOSE DOS PINHAIS,08:49
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:27
109078,TERMINAL BARREIRINHA,09:53
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,10:19
441009,ESTACAO SAO JOSE DOS PINHAIS,10:59
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:37
109078,TERMINAL BARREIRINHA,12:03
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,12:29
441009,ESTACAO SAO JOSE DOS PINHAIS,13:09
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:47
109078,TERMINAL BARREIRINHA,14:13
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,14:39
441009,ESTACAO SAO JOSE DOS PINHAIS,15:19
109031,TUBO GUADALUPE/SENT.SECRETARIA,15:59
109078,TERMINAL BARREIRINHA,16:32
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,17:05
441009,ESTACAO SAO JOSE DOS PINHAIS,17:49
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:30
109078,TERMINAL BARREIRINHA,19:03
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,19:28
441009,ESTACAO SAO JOSE DOS PINHAIS,20:10
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:41
109078,TERMINAL BARREIRINHA,21:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,21:27
441009,ESTACAO SAO JOSE DOS PINHAIS,22:00
109031,TUBO GUADALUPE/SENT.SECRETARIA,22:31
109078,TERMINAL BARREIRINHA,22:54
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,23:17
